config,range,cost,velocity,result
"*aMM3+*bML0----------------*cNL4++++++++++++++++*dLM2++++*eKM3----------------*fKN3++++++++++++++++*gNK3--------*hOL4++*iOK0++++++++++++++++*jOJ4*kNJ3++++++++++++++++*lPJ2++++++++++++++++*mMJ0----------------*nPK1+*oLN1----------------*pMK1----------------*qMN4----------------*rNM0^ab^bc^ad^de^ef^cg^ch^gi^ij^gk^jl^km^in^fo^mp^oq^cr,70,3",-0.5745071,12749.96,3.579082,CouldNotStabilize
"*aMM0++*bNM4*cMN4*dLM4*eML4*fOM2*gNN2*hNL2*iMO1*jLN1*kKM2*lLL2*mMK1*nPM4*oON4*pOL3*qNO4*rMP4*sLO3*tKN3*uJM4*vKL4*wNK3*xLK4*yMJ4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^fn^fo^fp^iq^ir^is^kt^ku^kv^mw^mx^my^cg^dj^eh^el,10,3",20.22318,2924.379,8.451348,Success
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNM2----------------*eLL1----------------*fKL3----------------*gLK3----------------*hOM4--------^ab^bc^ad^be^ef^eg^dh,70,3",0,0,0,Error
"*aMM2++++++++++++++++*bML3----------------*cNL1++++*dNK1++++++++++++++++*eNJ0++++++++++++++++*fOK0----------------*gLM2++++++++++++++++*hKM3----------------*iMK1----------------*jMJ2++*kOL1--------*lOJ2----------------*mPL4++++++++++++++++^ab^bc^cd^de^df^ag^gh^di^ij^fk^fl^km,70,3",-0.6061547,18042.55,2.237634,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lMN0--*mLN0--*nLO1----------------*pMO2--------*oPK1----------------*qNN2++++++++++++++++*rPM4----------------^ab^bc^cd^de^df^dg^fh^fi^hj^ik^al^lm^mn^np^ko^lq^jr,70,3",-0.6509432,34387.8,1.70906,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK4++*gMK2----------------*hMJ0++++++++++++++++^ab^bc^cd^de^df^dg^gh,70,3",-0.2197756,21158.41,2.295172,CouldNotStabilize
"*aMM2++++++++++++++++*bML2++++++++++++++++*cNL1++++^ab^bc,70,3",0,0,0,Error
"*aMM2++++++++++++++++*bML3----------------*cLL3+*dLK0--------*eNL0++++++++++++++++*fNK1++++++++++++++++*gKL3----------------*hNM0----------------*iNJ3++++++++++++++++*jOK4----------------*kOM4++++++++*lMN1++++++++*mMK0----------------*nMJ0----------------*oLN1--------*pPM0----------------*qKN3++++++++++++++++*rKM1++++++++++++++++*sNN3++++++++++++++++*tPK1----------------^ab^bc^cd^be^ef^cg^eh^fi^fj^hk^al^fm^mn^lo^kp^oq^qr^hs^jt,70,3",-0.4500574,19549.54,1.978963,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fMK4+*gMJ0--------*hLJ3----------------*iLK3----------------*jLM2++++++++++++++++*kKM2----------------*lKK3++++++++++++++++*mLN4----------------*nLO1++++++++++++++++*oKJ3--*pOK2----------------^ab^bc^cd^de^bf^fg^gh^hi^aj^jk^il^jm^mn^ho^dp,70,3",-0.471478,22555.72,1.180987,CouldNotStabilize
"*aMM2++*bNM0+*cNL0++++++++++++++++*dMN4--------*eOM2++++++++*fNN3++*gMO3++++++++++++++++*hLN2----------------*iKN3++++++++++++++++*jKO1+*kKP0----------------*lOL4----------------*mLM1++++++++++++++++*nNK3--------^ab^bc^ad^be^df^dg^dh^hi^ij^jk^cl^hm^cn,70,3",-0.5076939,13472.29,3.924534,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jLK0*kPL1++++++++++++++++*lLL1----------------*mKL3----------------*nMJ3--------*oKK2----------------*pPK2----------------*qMN3+*rNN0++++++++++++++++*sLJ3----------------*tLM3----------------*vKJ0++++++++*wJK3----------------*uLN0----------------*xJJ1++++^ab^bc^cd^de^df^dg^fh^fi^gj^hk^jl^lm^gn^jo^kp^aq^qr^ns^at^sv^ow^tu^vx,70,3",-0.5350988,36901.46,0.5618735,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gOJ1--*hPJ2++++++++++++++++*iMK1----------------*jMN4----------------*kOL3++++++++++++++++*lLN4----------------*mKN3++++++++++++++++*nKM2*oLM3++++++++++++++++*pPK2----*qMJ0----------------*rNM0++++++++*sPL0++++++++++++++++*tNN3++++++++++++++++*uLL1----------------*vPM2++++++++*wPN1----------------*xLJ2--^ab^bc^cd^de^df^fg^gh^di^aj^fk^jl^lm^mn^no^hp^eq^ar^ks^jt^bu^sv^vw^qx,70,3",-0.4747942,30035.33,1.885981,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOJ3+*gPJ4++++++++*hNM0+*iPK1*jOM4----------------*kPM3----------------*lLM2++++++++++++++++*mPL4++++++++++++++++*nKM1++++++++++++++++*oKN2*pOL4----------------*qOK0----------------*rMK1----------------*sKO4++++++++++++++++*tON2--*uJM0----------------*vJN4--*wJL4----------------*xLN4----------------*yMJ0++++++++++++++++*zPN3----------------*!MN1----------------*@LO2++++++++++++++++^ab^bc^cd^de^ef^fg^ch^gi^hj^jk^al^im^ln^no^mp^iq^dr^os^jt^nu^uv^uw^ox^ry^tz^x!^s@,70,3",-0.4041289,33914.08,3.760169,CouldNotStabilize
"*aMM2++++++++++++++++*bMN4+*cLN4--------*dMO4+*eKN3++++++++++++++++*fKM0++++++++++++++++*gML2----------------*hNO4++++++++++++++++*iLM2++++++++++++++++*jKL1+*kLO1--^ab^bc^bd^ce^ef^ag^dh^fi^fj^ck,70,3",-0.4213234,14185.21,0.6848513,CouldNotStabilize
"*aMM0*bNM2++++++++++++++++*cOM4----------------*dPM3----------------*eNL0++++++++++++++++*fMN1++++++++*gLM1----------------*hLN0++++*iNN2--------*jKN3++++++++++++++++*kKM1----------------*lJM2----------------*mJL4----------------*nPL2++++++++++++++++*oML3----------------*pNK1++++++++++++++++^ab^bc^cd^be^af^ag^gh^fi^hj^jk^kl^lm^dn^ao^ep,70,3",-0.5754956,22238.58,1.085631,CouldNotStabilize
"*aMM0*bNM2++++++++++++++++*cOM4----------------*dLM2--------*ePM1+*fKM3----*gON0--*hKN4++++++++++++++++*iML2----------------*jLN1--------*kMN1----------------*lOO2--------*mNL0++++++++++++++++*nNK1--------*oOK4----------------^ab^bc^ad^ce^df^cg^fh^ai^hj^jk^gl^im^mn^no,70,3",-0.346283,13248.87,1.325179,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lPK1--------*mMJ0----------------*nPM3++++++++++++++++*oOM2++++++++++++++++*pON0----------------*qPN1----------------*rNM0----------------*sPO0--------^ab^bc^cd^de^df^dg^fh^fi^hj^ik^jl^gm^jn^no^op^pq^or^qs,70,3",-0.6229926,32915.06,1.797136,CouldNotStabilize
"*aMM2++++++++++++++++*bLM0----------------*cLL1+*dKL3*eNM2----------------*fOM4----------------^ab^bc^cd^ae^ef,70,3",-0.03661415,4048.454,0.0003955999,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPK1--------*lPJ1----*mOM4++++++++++++++++*nON0----------------*oPM3+*pMJ1----*qPN1++++++++*rLM2++++++++++++++++*sOO3----------------*tKM1++++++++++++++++*uOP4++++++++*vNP0*wMP0++++*xNM1++++++++++++++++*yNN4--------*zMO0++++++++++++++++^ab^bc^cd^de^df^dg^fh^fi^hj^fk^il^hm^mn^mo^gp^nq^ar^ns^rt^su^uv^vw^mx^xy^wz,70,3",-0.5444673,46855.87,1.598542,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lMN0--*mLN0--*nLO1----------------*pMO2--------*oPK1----------------*qNN2++++++++++++++++*rPM4----------------*sMJ4----------------*tOM4++++++++++++++++*uON0----------------^ab^bc^cd^de^df^dg^fh^fi^hj^ik^al^lm^mn^np^ko^lq^jr^gs^rt^tu,70,3",-0.6506903,34439.65,1.687814,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOJ1++++++++++++++++*gOK4----------------*hMN2----------------*iOL2++*jLN4----------------*kMK1----------------*lLM3++++++++*mKN0++++++++++++++++*nKM1++++++++++++++++*oPL1++++++++*pLO1--------*qPJ2++++++++++++++++*rMJ2----------------*sPM2++++++++++++++++*tPK2----------------^ab^bc^cd^de^ef^fg^ah^ci^hj^bk^al^jm^ln^io^jp^fq^kr^os^qt,70,3",-0.3495935,36677.77,0.9482256,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cMK2++++++++*dNM1----*eMJ0++++++++*fNN4++++++++++++++++*gNL0++++++++++++++++*hNJ0++++++++++++++++*iNO2----------------*jOO3*kLJ1----------------*lKJ2++++++++++++++++*mJJ4++++++++++++++++*nMN3----------------*oOL3----------------*pNP0----------------*qLK4++++*rLL3----------------^ab^bc^ad^ce^df^bg^eh^fi^ij^ek^kl^lm^fn^go^ip^kq^qr,70,3",-0.251552,24815.42,5.008439,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*jOM1++++++++++++++++*kPL1++++++++++++++++*lOJ0++++++++++++++++*mON2----------------*nPM3+*oPJ2++++++++*iMN4----------------*qLN4----------------*pPK4--^ab^bc^cd^de^df^dg^fh^hj^hk^fl^jm^jn^lo^ai^iq^kp,70,3",-0.2461061,29448.13,0.7021288,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMJ3+*hMK1----------------*iOL4--------*jLM2++++++++++++++++*kKM2----------------*lJM3++*mJL4----------------*nJN3--------*oJK0----------------*pLJ3++++++++++++++++*qKN1++++++++++++++++^ab^bc^cd^de^df^eg^gh^fi^aj^jk^kl^lm^ln^mo^gp^kq,70,3",-0.4744774,22351.22,0.2300558,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fMK4+*gMJ0--------*hLJ3----------------*iLK3----------------*jLM2++++++++++++++++*kKM2----------------*lKK3++++++++++++++++*mLN4----------------*nLO1++++++++++++++++*oKJ3--*pOK2----------------*qOJ0++++++++*rKO3++++++++++++++++*sJK4----------------*tNM1--------*uKN1----------------*vOL0++++++++*wLL1++++++++++++++++*xKL4----------------^ab^bc^cd^de^bf^fg^gh^hi^aj^jk^il^jm^mn^ho^dp^eq^nr^ls^ct^mu^cv^iw^wx,70,3",-0.5460091,33041.8,2.712832,CouldNotStabilize
"*aMM2++++++++*bML3----------------*cNL0++++++++++++++++*dNK1++++++++++++++++*eNJ0++++++++++++++++*fOK0----------------*gPK4++++++++*hOJ4----------------*iPJ2++++++++++++++++*jPL1++++++++++++++++*kOL0----------------*lPM3----------------*mLM2++++++++++++++++*nMN0++++*oLN4----------------*pLO2++++++++*qKN2++++*rPN3*sMJ1++*tON3----------------*uKM3++++++++++++++++*vMK1----------------*wNM1++++++++++++++++*xLP3----------------*yJN2++++++++++++++++*zOM4----------------*!LJ3----------------*@KJ2++++++++++++++++^ab^bc^cd^de^df^fg^eh^hi^gj^jk^jl^am^an^no^op^oq^lr^es^rt^mu^sv^cw^px^qy^wz^s!^!@,70,3",-0.4253324,42825.84,4.083001,CouldNotStabilize
"*aMM2++++++++++++++++*bMN0++++++++++++++++*cNN2----------------*dML3----------------*eNL2++++++++++++++++*fNM3----------------*gMK4----------------*hMJ0----------------*iOL3++++*jOM0++++++++*kNO0*lON3++++++++++++++++*mPM3----------------*nNK1----------------*oOO3++++++++*pLN1----------------^ab^bc^ad^de^cf^dg^gh^ei^fj^ck^jl^jm^en^ko^bp,70,3",-0.4895572,19216.63,0.5569127,CouldNotStabilize
"*aMM2*bLM1++++*cNM0++++++++++++++++*dOM2++++++++++++++++*eKM1----------------*fKN4++++++++++++++++*gJN2--------*hLN1----------------*iJM2----------------*jPM3--------*kJL4----------------*lNL0++++++++++++++++*mNK1----------------*nMN1++++++++++++++++*oNJ1----------------*pOK4----------------*qMJ0----------------*rMK2----------------*sOL2++++++++++++++++*tLK3----------------*uKK3++++++++++++++++*vKJ4--------*wLL1----------------*xLJ3----------------*yPK2----------------*zPL0----------------^ab^ac^cd^be^ef^fg^fh^ei^dj^ik^cl^lm^hn^mo^mp^oq^mr^ps^rt^tu^uv^tw^vx^py^sz,70,3",-0.4095127,25104.98,4.466934,CouldNotStabilize
"*aMM2++++++++++++++++*bMN4+*cLN4--------^ab^bc,70,3",0,0,0,Error
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fLL0--------*gLK1----------------*hOK0----------------*iLM2++++++++++++++++*jOJ1++*kPJ0----------------*lMN1----------------*mLN1----------------*nPK1----------------*oKN2++++++++^ab^bc^cd^de^bf^fg^dh^ai^ej^jk^al^lm^kn^mo,70,3",-0.5866801,19881.39,18.09889,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNM3++++*dNL0++++++++++++++++*eMN4+*fLN1----------------^ab^ac^cd^ae^ef,70,3",-0.1497445,10420.34,4.304173,CouldNotStabilize
"*aMM2++++++++++++++++*bLM2++++++++++++++++*cNM0----------------*dNL0++++++++++++++++*eNK1--------*fNJ0++++++++++++++++*gOK0----------------*hKM3++++++++++++++++*iOM4++++++++*jOL3*kPL1++++++++++++++++*lKL3----------------^ab^ac^cd^de^ef^eg^bh^ci^ij^jk^hl,70,3",-0.5105062,24261.64,0.5784783,CouldNotStabilize
"*aMM1++++++++++++++++*bMN3--------*cLN3++++*dKN1++++++++++++++++*eLM3*fKM1----------------*gLO0++++++++++++++++*hLP2--*iMO0----------------*jKO3----------------*kJO2+*lNN0++++++++++++++++*mNM1++++++++++++++++*nJM0----*oKP0----------------*pJN2----*qON3----------------*rOM4----------------*sOO2----------------*tPN4++++++++++++++++*uKL2++++++++++++++++^ab^bc^cd^ce^ef^cg^gh^gi^dj^jk^bl^am^fn^jo^dp^lq^mr^qs^qt^fu,70,3",-0.4578438,28912.89,1.791966,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hPK3----*iOJ1++++++++++++++++*jPJ2++++++++*kMJ2----------------*lPL1++++++++++++++++*mOL3++++++++*nLJ3----------------*oKJ4++++++++++++++++*pKK3++++++++++++++++*qLK3--*rJJ4++++++++*sLL1----------------*tKL4--------*uPM3----*vMN4----------------*wLM3++++++++++++++++*xLN2----------------*yKM1++++++++++++++++*zKN1++++++++++++++++*!PN0----------------*@NM0++++++++++++++++*#ON0----------------^ab^bc^cd^de^df^dg^fh^fi^ij^gk^hl^lm^kn^no^op^pq^or^qs^st^lu^av^aw^vx^wy^xz^u!^a@^!#,70,3",-0.3731047,37213.85,4.974689,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMK3++*eMJ0++++++++++++++++*fNJ0++++++++++++++++*gNK1++*hOJ2++++++++*iNM1++++*jMN4--------*kLN1----------------*lKN1++++++++++++++++*mLM0++++++++++++++++*nOK0++++++++++++++++*oNN0++++++++++++++++^ab^bc^bd^de^ef^fg^fh^ai^aj^jk^kl^km^hn^io,70,3",-0.4633701,44660.76,1.366453,CouldNotStabilize
"*aMM2++++++++++++++++*bML2--------*cNL0++++++++++++++++*dNK1++++++++++++++++*eNJ0++++++++++++++++*fOK0----------------*gOJ1--------*hLL1----*iMN1----------------*jPJ1++++++++++++++++*kOL0----------------*lLM2++++++++++++++++*mLN1----------------*nKM3++++++++++++++++^ab^bc^cd^de^df^fg^bh^ai^gj^ck^al^im^ln,70,3",-0.4437361,27951.15,1.026431,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lPK1--------*mNM0++++*nPM3*oMJ2----------------*pOM2++*qON2----------------*rPN3--------*sOO1--*tPO3++++++++++++++++*uMN2++++*vLN4----------------^ab^bc^cd^de^df^dg^fh^fi^hj^ik^jl^cm^jn^go^mp^pq^qr^qs^st^au^uv,70,3",-0.4341598,31689.38,2.412251,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK1++++++++++++++++*gOL2++++++++++++++++*iPL3++++++++++++++++^ab^bc^cd^de^df^fg^gi,70,3",-0.4595732,21890.54,2.163252,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lMJ3++++++++++++++++*mMN4----------------*nLN4----------------*oPK2----------------*pLO1++++++++++++++++*qLJ0----------------*rNN3++++++++++++++++*sON0----------------*tOM2++++++++++++++++^ab^bc^cd^de^df^dg^fh^fi^hj^ik^gl^am^mn^jo^np^lq^mr^rs^st,70,3",-0.0290556,36112.0,0.06625174,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cMK3++*dMJ0----------------*eLK3----------------*fNJ4++*hNK1----------------*gNL3--------*iLL1++++++++++++++++*jNM0--*kOK2----------------*lLJ4++++++++++++++++*mKJ3----------------*nOL1----------------*oJJ4++++++++++++++++*pOM2++*qPL0++++++++*rNN1++++++++++++++++*sLM1++++++++*tOJ4++*uPJ2++++++++++++++++^ab^bc^cd^ce^df^fh^bg^ei^aj^hk^el^lm^kn^mo^jp^nq^jr^as^kt^tu,70,3",-0.5003549,20206.3,6.968907,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lPK1--------*mMJ0----------------*nLL4----------------*oLK3--------*pKL3++++++++++++++++*qKM4++++++++++++++++*rLM0++++++++++++++++*sPM3++*tMN3--------*uLN4----------------^ab^bc^cd^de^df^dg^fh^fi^hj^ik^jl^gm^bn^no^np^pq^qr^js^at^tu,70,3",-0.4076335,35454.24,1.05666,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fNM1--*gOM4----------------*hLM2++++++++++++++++*iMN3--*jLN1----------------*kKN2++++++++++++++++*lNN4++++++++^ab^bc^cd^de^af^fg^ah^ai^ij^jk^il,70,3",-0.4983539,21910.21,0.3436453,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iMN1++++++++*jMJ2*kLN4----------------*lKN3++++*mKM2----------------*nLM3++++++++++++++++*oLO2++++++++++++++++*pOJ0++++++++++++++++*qLP0++++++++*rLL3--------*sLK1----------------*tKP0--------*uLJ3----------------*vMO0++++++++++++++++*wPL1++++*xPK1----------------*yJN1----------------^ab^bc^cd^de^df^dg^fh^ai^ej^ik^kl^lm^mn^ko^fp^oq^br^rs^qt^su^ov^hw^fx^ly,70,3",-0.375354,36917.48,9.942432,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lPK1--------*mMJ0----------------*nPM3++++++++++++++++^ab^bc^cd^de^df^dg^fh^fi^hj^ik^jl^gm^jn,70,3",-0.1485529,28784.73,2.345995,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eMK1--------*fNJ0++++++++++++++++*gMJ0++++++++++++++++*hLJ1++*iOL0----------------*jOM4++++++++++++++++*kPM1----------------*lPL3++++++++++++++++*mKJ3++++++++++++++++*nJJ3++++++++++++++++*oON0++++++++++++++++*pOO3----------------*qLM2++++++++++++++++^ab^bc^cd^de^df^eg^gh^ci^ij^jk^il^hm^mn^jo^op^aq,70,3",-0.4066929,32001.96,2.207946,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL0----------------*dNK1--------*eLM2*fLL1--------*gNJ0++++++++++++++++*hKL3--*iOK2----------------*jLK3----------------*kOL0----*lKM0----------------*mPL1++++++++++++++++*nOJ0++++++++++++++++*oMN3----------------*pMK1----------------*qMJ0--------^ab^bc^cd^ae^bf^dg^fh^di^fj^ck^hl^km^in^ao^bp^pq,70,3",-0.6153917,22071.29,0.5772985,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMK3----*eMJ0++++++++++++++++*fLL1----------------*gKL3----------------*hLK2++++++++*iNK4----------------*jOK4++++++++++++++++*kKM2----------------*lNM4--------*mNN2++*nKN2++++++++++++++++^ab^bc^bd^de^bf^fg^fh^di^ij^gk^al^lm^kn,70,3",-0.4507263,18524.35,3.250903,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMN3++++++++*eNM4--*fLN4----------------*gKN1++++++++++++++++*hLO2++++++++*iLP0----------------*jKM4++++++++++++++++*kLM2++++++++*lOM3++++++++++++++++*mNK1----------------^ab^bc^ad^ae^df^fg^fh^hi^gj^fk^el^cm,70,3",-0.02578095,12900.33,2.254917e-05,CouldNotStabilize
"*aMM4--*bNM0++++++++++++++++*cOM3----------------*dMN4----------------^ab^bc^ad,70,3",-0.4681267,6709.117,0.2053795,CouldNotStabilize
"*aMM2++++++++++++++++*bLM1----*cLN1--------*dKM3--*eKN3--*fMN4----------------*gML4----*hNL0++++++++++++++++*iNK1----------------^ab^bc^bd^ce^cf^ag^gh^hi,70,3",-0.4912244,10559.84,1.714923,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cLM3++++++++++++++++*dLL1--------*eLN3----------------*fLK3++++*gMN3----------------*hNL0++++++++++++++++*iKN4++++++++++++++++*jMK1----------------*kOL3--------*lMJ2----------------*mKM4++++++++++++++++*nNJ4----*oKL3--------*pNN3++++++++*qOK2----------------^ab^ac^bd^ce^df^eg^bh^ei^bj^hk^jl^im^ln^do^gp^kq,70,3",-0.4695476,11056.7,1.371566,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL3+*kMN4--------*lLN4----------------*mPJ2++++++++++++++++*nPK1----------------*oKN0----------------*pMJ4----------------*qPM3++++++++++++++++*rNN3----------------*sJN1----------------^ab^bc^cd^de^df^dg^fh^fi^hj^ak^kl^im^jn^lo^gp^jq^kr^os,70,3",-0.4405843,25408.85,5.004484,CouldNotStabilize
"*aMM3+*bML0----------------*cNL4++++++++++++++++*dLM2++++*eKM3----------------*fKN3++++++++++++++++^ab^bc^ad^de^ef,70,3",0,0,0,Error
"*aMM2++++++++++++++++*bML3----------------*cNL1^ab^bc,70,3",0,0,0,Error
"*aMM2+*bML3----------------*cNL1++++++++*dNK1++++++++++++++++*eNJ0++++++++++++++++*fNM2++++++++++++++++*gOM4----------------*hOK0----------------*iOJ0--------*jLM2++++++++++++++++*kLL0----*lKL1----------------*mPJ2++++*nLK3----------------*oPM1*pLN4++^ab^bc^cd^de^af^fg^dh^hi^aj^jk^kl^im^kn^go^jp,70,3",-0.7133911,19988.11,1.214461,CouldNotStabilize
"*aMM2+,70,3",0,0,0,Error
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hLM0----*iMJ0++++++++++++++++*jMN4++++++++++++++++*kOJ2++++++++++++++++*lLN1----------------*mPJ2++++++++++++++++*nKM2++++++++++++++++*oKN2++++++++++++++++*pOL4----------------^ab^bc^cd^de^df^dg^ah^gi^aj^fk^jl^km^hn^lo^fp,70,3",-0.5242894,36292.22,4.970855,CouldNotStabilize
"*aMM2++++++++++++++++*bLM2++++++++*cLN1----------------*dKM3++++++++++++++++*eKN4--*fML4--*gNL0++++++++++++++++*hNK1++++++++*iOK2----------------^ab^bc^bd^ce^af^fg^gh^hi,70,3",-0.4562677,12142.53,2.670776,CouldNotStabilize
"*aMM2++++++++++++++++*bNM2++++*cOM4++++++++++++++++*dPM3----------------*eNL0++++++++++++++++*fNK1----------------*gMK1----------------*hNJ0++++++++++++++++*iMJ0*jON0--------*kPN3++++++++++++++++*lMN3--*mLN1----------------*oLK3--*nOO0----------------*pOK0++++++++++++++++*qPK1++++++++++++++++*rPO2++*sNN2----*tLM0----*uNO0----------------*vOL0*wLJ0++++++++*xOJ0++++++++++++++++^ab^bc^cd^be^ef^fg^fh^gi^cj^jk^al^lm^go^jn^fp^pq^kr^ls^mt^su^ev^ow^px,70,3",-0.4834379,41684.87,1.440354,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lPK1++++++++*mPM3++++++++++++++++*nOM2++++++++++++++++*oON0----------------*pMJ0----------------^ab^bc^cd^de^df^dg^fh^fi^hj^ik^jl^jm^mn^no^gp,70,3",-0.5272304,33130.77,24.94635,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNM4--*eNK1--------*fNJ0++++++++++++++++*gOK2----------------*hMK1----------------*iOL3++++++++++++++++*jPL1++++++++++++++++^ab^bc^cd^ce^ef^eg^eh^ci^ij,70,3",-0.1717705,17719.98,1.813199,CouldNotStabilize
