config,range,cost,velocity
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNM2++++*fNJ0++++++++++++++++*gOK2----------------*hMN4++++*iMK1----------------*jOJ1++++++++*kLN4----------------*lKN3++++++++++++++++*mOL3++++++++*nLM3++++++++++++++++*oMJ2----------------*pPJ1----------------*qPK4----------------*rPL1++++++++++++++++*sKM1++++++++++++++++*tLO1++++++++++++++++*uLP0----------------^ab^bc^cd^ce^df^dg^ah^di^fj^hk^kl^gm^an^io^jp^pq^mr^ls^kt^tu,70,3",-0.3090164,27116.67,3.826437
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNM0++++*eNK1----------------*fMK0----*gNJ0++++++++++++++++*hOK2----------------*jPK1++++++++++++++++*kPJ3++++++++++++++++*lOJ1----------------*iMJ0----------------*mOM4++++++++++++++++*nON0----------------*oLJ1----------------*pOO0++++++++*qLL4+*rKL2----------------*sLM4++++++++^ab^bc^cd^ce^ef^eg^eh^hj^jk^hl^fi^dm^mn^io^np^bq^qr^qs,70,3",-0.5283387,24299.15,0.5119246
"*aMM1++++++++*bMN3----------------*cLN4++++++++++++++++*dKN1+*eNM2----*fNL4++++++++++++++++*gKM3----------------*hLM2++++++++++++++++*iML3++++++++++++++++*jNN3++++++++^ab^bc^cd^ae^ef^dg^gh^ai^bj,70,3",-1.0,-1.0,-1.0
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hMN3*iMJ0++++++++++++++++*jOL3++++++++*kLN4----------------*lKN3++++++++++++++++*mLO2++++++++++++++++*nLM0++++++++++++++++*oKM1++++++++++++++++*pPL0----*qPK1----------------*rKL1*sPJ0++++++++++++++++*tLJ4++++++++++++++++*uKJ4----------------*vJJ3++++++++++++++++*wLL2++*xOJ0--*yKO4--------*zMO4++++++++++++++++*!JK2++++++++++++++++^ab^bc^cd^de^df^dg^ah^gi^cj^hk^kl^km^an^no^jp^pq^or^qs^it^tu^uv^rw^ex^ly^mz^v!,70,3",-0.4191569,47558.59,1.498539
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMN2++++++++*eNK1++++++++++++++++*fNJ1++++++++++++++++*gMK1----------------*hMJ0--*iLN4--------*jKN1++++++++++++++++*kOL3++++++++++++++++*lKM1++++++++*mLM3++++++++++++++++*nLJ3----------------*oLO1++++++++++++++++*pLP0----------------^ab^bc^ad^ce^ef^eg^gh^di^ij^ck^jl^lm^hn^io^op,70,3",-0.2640003,24710.14,0.01671139
"*aMM2++++++++++++++++*bLM1+*cNM0++++++++*dKM3--------*eKN4++++++++++++++++*fLN4++++++++++++++++*gJN0----*hOM4++++++++++++++++*iLL3----------------*jMN0----------------*kLK1----------------*lJM2----------------*mLJ3++++++++++++++++*nNN2----------------*oML0++++++++++++++++*pKL2--------*qMJ0----------------^ab^ac^bd^de^ef^eg^ch^bi^aj^ik^dl^km^jn^ao^ip^mq,70,3",-0.475334,15068.19,1.063661
"*aMM2++++++++++++++++*bML3----------------*cLL3++++*dKL3----------------*eNL4++++++++++++++++*fNK1++*gNJ0++++++++++++++++*hOK2----------------*iLK3----------------*jKM1----------------*kOJ2--------*lNM2++++++++++++++++*mOM4++++++++++++++++*nMK3----------------^ab^bc^cd^be^ef^fg^fh^ci^dj^hk^el^lm^fn,70,3",-0.4680754,14321.38,0.3535345
"*aMM0++*bNM2++++++++++++++++*cLM2----*dOM2+*ePM3----*fKM1++++++++++++++++*gJM1*hKN1++++++++++++++++*jKO1--------*kNL0++++++++++++++++*lKP0----------------*mJO4++++++++*nJP0++++++++++++++++*iKL3----------------*oNK1----------------*pMK2----------------^ab^ac^bd^de^cf^fg^fh^hj^bk^jl^jm^mn^fi^ko^op,70,3",-0.5323889,26165.83,2.077259
"*aMM3++++*bML0----------------*cNL4++++++++++++++++*dOL0++++++++++++++++*eMN2----------------*fNK1++++++++++++++++*gLN4++++++++++++++++*hKN3^ab^bc^cd^ae^cf^eg^gh,70,3",-0.6048696,10524.66,0.8220955
"*aMM2++++++++++++++++*bML2--------*cNL0++++++++++++++++*dNK1++++++++++++++++*eNJ0++++++++++++++++*fOK0----------------*gOJ1--------*hLL1----*iMN1----------------*jPJ1++++++++++++++++*kOL0----------------*lLM2++++++++++++++++*mLN1----------------*nKM3++++++++++++++++*oLK3++++++++++++++++*pKL3*qPL3++++++++++++++++*rPK1++++*sLO1----------------*tMJ0++++++++++++++++*uMK0----------------*vPM3--*wLP0----------------*xJM2++++++++*yPN0----------------^ab^bc^cd^de^df^fg^bh^ai^gj^ck^al^im^ln^ho^np^kq^jr^ms^et^tu^qv^sw^nx^vy,70,3",-0.3869443,36232.4,3.536368
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dLL2--*eMN3--*fNN4----------------*gLN4----------------*hKN3++++++++++++++++*iKL3++++++++++++++++*jNK2++++++++++++++++*kNJ0++++++++++++++++*lOK1----------------*mMK1----------------*nOL3++++++++++++++++*oPL3--^ab^bc^bd^ae^ef^eg^gh^di^cj^jk^jl^jm^ln^no,70,3",-0.4404777,18213.74,1.209139
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jLK0*kPL1++++++++++++++++^ab^bc^cd^de^df^dg^fh^fi^gj^hk,70,3",-0.1364128,26345.64,4.622951
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fNM3++*gOK0----------------*hOM4----------------*iPM3----------------*jLL2++++++++*kKL3----------------*lLK1----------------*mMK0----------------*nOL2----------------*oPL0----*pKM1++++++++++++++++*qMJ0++++++++++++++++*rKN2++++++++++++++++^ab^bc^cd^de^cf^dg^fh^hi^bj^jk^jl^dm^gn^no^kp^mq^pr,70,3",-0.07496764,30184.8,12.09047
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOJ4----*iPJ2++++++++++++++++*jOL0++++++++++++++++*kPL1++++++++++++++++*lPK1--*mMJ0++++++++++++++++*nOM4++++++++++++++++*oPM2--------*pNM1++++*qON0----------------*rPN4----------------*sNN3+*tLK3----------------*uNO0----------------*vLJ1----------------*wNP0----------------^ab^bc^cd^de^df^dg^fh^hi^cj^jk^kl^gm^jn^no^np^nq^qr^ps^gt^su^tv^uw,70,3",-0.3800232,35529.01,3.857146
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMK3++*eMJ0++++++++++++++++*fNJ0++++++++++++++++*gNK1++*hOJ2++++++++*iNM1++++*jMN4--------*kLN1----------------*lKN1++++++++++++++++*mLM0++++++++++++++++*nOK0++++++++++++++++*oNN0++++++++++++++++*pKM3++++*qLL3++^ab^bc^bd^de^ef^fg^fh^ai^aj^jk^kl^km^hn^io^mp^bq,70,3",-0.3832337,44849.58,1.403947
"*aMM2++++++++++++++++*bML3----------------*cLL3++++*dKL3----------------*eNL4++++++++++++++++*fNK1++*gNJ0++++++++++++++++*hOK2----------------*iLK3----------------*jKM1----------------*kOJ2--------*lNM2++++++++++++++++*mOM4++++++++++++++++*nMK3----------------*oMJ0++++*pPM3----------------*qLM3++++++++++++++++*rLN1----------------*sMN0++++++++*tOL1++++++++*uPK1++++++++*vKN2++++++++++++++++*wPJ2++++++++++++++++*xKO3++++++++++++++++*yJO2++++++++++++++++*zJN1++++++++++++++++*!LO1----*@JM0----------------^ab^bc^cd^be^ef^fg^fh^ci^dj^hk^el^lm^fn^no^mp^jq^qr^rs^et^hu^rv^kw^vx^xy^yz^x!^j@,70,3",-0.4698614,36229.01,1.962566
"*aMM2++++++++++++++++*bML3----------------*cMK1++*dMJ2----*eLM2+*fNJ0++++++++++++++++*gNK1++++++++++++++++*hKM2----------------*iNL4++++++++++++++++*jOL0----------------*kLN4----------------*lKN4++++++++++++++++*mOK2----------------*nOJ1--*oNM1++++++++++++++++*pOM4--------^ab^bc^cd^ae^df^fg^eh^bi^ij^ek^kl^gm^fn^io^jp,70,3",-0.08037291,17907.41,3.024478
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK4++*gMK2----------------*hMJ0++++++++++++++++*iNM2++++*jLJ3----------------*kLL1--------*lLK3----------------*mKL2----------------*nOM4--------*oKK3++++++++*pOJ2++++++++++++++++*qKJ1++++++++*rJJ4++++++++++++++++*sPJ2++++++++++++++++*tJL0++++*uOL0----------------*vJM2----------------*wPL4++++++++++++++++*xPK1++++++++++++++++*yMN1----------------*zLN4----------------*!KN2++++++++++++++++^ab^bc^cd^de^df^dg^gh^ai^hj^bk^kl^km^in^mo^fp^oq^qr^ps^mt^cu^tv^uw^wx^ay^yz^z!,70,3",-0.4145185,39137.55,5.894169
"*aMM2++++++++++++++++*bLM1--------*cLN3--*dKN4++++++++++++++++*eKM1----------------*fJM2----------------*gJL4----------------*hMN0----------------*iKO2++*jJO3--------*kJN1+*lNN3----------------*mJK0----*nML3+*oKP0++++++++++++++++*pJP1++++++++++++++++*qJJ0++++++++++++++++*rLL3--------^ab^bc^cd^be^ef^fg^ah^di^ij^jk^hl^gm^an^io^op^mq^br,70,3",-0.574642,21842.02,1.299682
"*aMM2++++++++++++++++*bML3----------------*cMK0++++++++*dMJ0++++++++++++++++*eNL0++++++++++++++++*fNJ0++++++++++++++++*gNK1----------------*hOK2----------------*iOL4----------------*jPL4*kPM3----------------*lPK1++++*mLJ3----------------*nKJ3++++++++++++++++*oJJ2++++++++++++++++*pLK1----------------*qOJ2++++++++++++++++*rKK3++++++++++++++++*sPJ2++++++++*tLL1++++*uKL4----*vJK3--*wKM4++++^ab^bc^cd^be^df^fg^gh^hi^ij^jk^hl^dm^mn^no^cp^hq^pr^qs^pt^tu^rv^uw,70,3",-0.3983276,35657.61,1.583918
"*aMM2++++++++++++++++*bNM1----*cNL0++++++++++++++++*dOM4++^ab^bc^bd,70,3",-0.2432684,10293.29,6.013546
"*aMM2++++++++++++++++*bML3----------------*cLL0----------------*dNL0++++++++++++++++*eNK1++++++++++++++++*fLK3----------------*gKL3--^ab^bc^bd^de^cf^cg,70,3",-0.7544417,13960.07,2.862202
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPM3--------*lPJ2++++++++++++++++*mPK2----------------*nOM2++++++++++++++++*oON0----------------*pPN1++++++++++++++++*qMJ1----------------*rOO3----*sPO1----^ab^bc^cd^de^df^dg^fh^fi^hj^jk^il^fm^hn^no^op^gq^or^rs,70,3",-0.4479827,35945.72,3.092221
"*aMM2++++++++++++++++*bML3----------------*cNL4++++++++*dNK1----------------*eNJ0++++++++++++++++*fOK2----------------*gMK1----------------*hMJ2++++++++++++++++*iOL0----------------*jPL2++++++++++++++++*kLM4++++++++++++++++*lNM1----------------*mLJ1++++*nLK3----------------*oKM4----------------*pPK1++++^ab^bc^cd^de^df^dg^gh^ci^ij^ak^cl^hm^mn^ko^fp,70,3",-0.4325593,18233.86,6.697771
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eOL0++++*fNJ0++++++++++++++++*gOK2----------------*hPL1++++++++++++++++^ab^bc^cd^ce^df^dg^eh,70,3",-0.5248284,20450.08,5.005479
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kMJ2--*lPJ2++++++++++++++++*mPM3----------------*nPK1----------------*oLK1----------------*pLL1----------------*qPN1++++++++++++++++*rKL2----------------*sON2----------------*tKM4++++++++++++++++*uLM3++++++++++++++++*vLN4----------------*wLJ1----*xKJ4----*yKK2----------------^ab^bc^cd^de^df^dg^fh^fi^hj^ek^il^jm^ln^go^op^mq^pr^qs^rt^tu^uv^kw^wx^xy,70,3",-0.2963637,32743.21,14.12498
"*aMM2++++++++++++++++*bNM2++++*cOM4++++++++++++++++*dPM3----------------*eNL0++++++++++++++++*fNK1----------------^ab^bc^cd^be^ef,70,3",-0.4777119,10594.93,0.6499073
"*aMM2++++++++++++++++*bML3----------------*cLL0----------------*dNL0++++++++++++++++*eNK1++++++++++++++++*fLK3----------------*gKL3--*hNJ0++++++++++++++++*iMK1----------------^ab^bc^bd^de^cf^cg^eh^bi,70,3",-0.7359729,20503.36,2.889845
"*aMM2++++++++++++++++*bNM2----------------*cNL0++++++++++++++++*dOM2++++++++++++++++*eNK1----------------*fMK2----------------*gMJ0----------------*hNJ3++++++++++++++++*iOK2----------------*jON2++++*kLK0----------------*lLL1++++++++++++++++*mPN2----------------*nPK1----*oOO3++++++++++++++++*pPO2++++++++++++++++*qOL2++++++++++++++++*rPM3----------------*sML0--*tPL1+*uKL1----------------*vLJ0+*wKJ2++++++++++++++++*xJJ4++++++++++++++++^ab^bc^bd^ce^ef^fg^eh^ei^dj^fk^kl^jm^in^jo^mp^cq^dr^cs^qt^lu^gv^vw^wx,70,3",-0.5131964,31935.79,4.034839
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hLK0--------*iLL1----------------*jKL3----------------*kOL3++++++++++++++++*lPL1++++++++++++++++*mMJ4--------*nOJ2++++++++++++++++*oPK1*pLM0++++++++++++++++*qKM4----------------*rMN4++++++++*sLN4----------------*tPJ2++++++++++++++++*uPM3++++++++++++++++*vLJ1----------------*wKJ3----------------*xJL4----------------*yJK3----------------*zJJ0++++++++++++++++*!MO4+^ab^bc^cd^de^df^dg^gh^hi^ij^fk^kl^gm^fn^lo^ap^pq^ar^rs^ot^lu^mv^vw^jx^xy^wz^r!,70,3",-0.4792489,39401.9,1.292015
"*aMM2++++++++++++++++*bML0----*cNL0++++++++++++++++*dNK1++++++++*eMN1++++++++*fLN4----------------*gNJ1++++++++++++++++*hKN3*iMJ0----------------*jMK1----------------*kLJ3----------------*lOK4----------------*mPK1----------------^ab^bc^cd^ae^ef^dg^fh^gi^ij^ik^dl^lm,70,3",-0.4936119,16486.88,1.449123
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ0++++++++++++++++*jPL1++++++++++++++++*kPJ2++++++++++++++++*lPK1--------*mMJ0----------------*nPM3++++++++++++++++*oOM1++++++++*pON0----------------*qMN4++++*rLN4----------------*sKN1++++++++++++++++^ab^bc^cd^de^df^dg^fh^fi^hj^ik^jl^gm^jn^ho^op^aq^qr^rs,70,3",-0.4714845,33192.58,2.330463
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMN0++*eLN1----------------*fNK1++++++++++++++++*gNJ0++++++++++++++++*hOK0----------------*iOJ2++++++++++++++++^ab^bc^ad^de^cf^fg^fh^hi,70,3",-0.6741899,22802.76,0.5876838
"*aMM2++++++++++++++++*bLM0----------------*cLL1+*dKL3*eNM2----------------*fOM4----------------*gLK3----------------*hLJ3----*iKK3----------------*jNL0++++++++++++++++*kKJ0----------------*lMJ0++++*mMK4----------------*nKM3----*oOL2++++++++++++++++*pPL0++++++++++++++++*qPM2*rOK2----------------*sJJ3++++++++++++++++*tOJ0--------*uNK3++++++++++++++++*vNN0----*wKN4++++++++++++++++*xPK1++++++++*yON0----------------*zNO2----------------*!NP4----------------*@ML3----------------*#LN4----------------*$NJ0++++++++^ab^bc^cd^ae^ef^cg^gh^gi^ej^hk^hl^lm^bn^jo^op^fq^or^ks^rt^ru^ev^nw^rx^fy^vz^z!^j@^w#^u$,70,3",-0.6686603,29000.09,0.6900532
"*aMM2++++++++++++++++*bML3----------------*cNL1++++*dNK1++++++++++++++++*eNJ0++++++++++++++++*fOK0----------------*gLM2++++++++++++++++*hKM3----------------*iMK1----------------*jMJ2++*kOL1--------*lOJ2----------------*mPL4++++++++++++++++*nPJ2----------------*oPK4++++++++++++++++*pLN0++++*qKN4--------*rMN1++++++++*sKL3----------------*tLL2--*uLK3----------------*vNM0----*wOM4--------*xKO3++++++++++++++++*yJO2++++++++++++++++*zON0++++++++++++++++*!LJ3----------------^ab^bc^cd^de^df^ag^gh^di^ij^fk^fl^km^ln^mo^gp^pq^pr^hs^st^tu^cv^vw^qx^xy^wz^u!,70,3",-0.4727696,32295.32,1.223042
"*aMM2++++++++++++++++*bLM2++++++++*cLN1----------------*dKM3++++++++++++++++*eKN4--*fML4--*gNL0++++++++++++++++*hNK1++++++++*iOK2----------------*jLL3*kNJ1++++++++*lOJ0++++++++++++++++*mKL3++++++++*nLK2----------------*oMK1----------------*pKO4--------*qJN0++++++++++++++++*rJO2----------------*sLO1++++++++++++++++*tMO1++++++++*uLP2++++++++++++++++*vMP3----*wJM2----------------*xJL4----------------*yOL0++++++++++++++++*zPL1++++++++++++++++*!PK3--------*@KP0++++++++++++++++*#MN0+*$NN1++++++++++++++++^ab^bc^bd^ce^af^fg^gh^hi^bj^hk^il^jm^jn^no^ep^eq^pr^ps^st^su^uv^qw^wx^gy^yz^z!^p@^a#^#$,70,3",-0.4057713,56024.57,1.658987
"*aMM2++++++++++++++++*bML3----------------*cNL0----------------*dNK1--------^ab^bc^cd,70,3",-0.04083905,3891.303,0.0001206905
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gOJ0--*hPJ2--*iPK1++++*jNM0++++++++++++++++*kMK3----------------*lMJ4----------------*mPL0*nPM3++++++++++++++++^ab^bc^cd^de^df^eg^gh^hi^cj^dk^kl^im^mn,70,3",-0.4466232,24175.64,3.456911
"*aMM2++++++++++++++++*bML3--------*cNL0++++++++++++++++*dNK1++++++++++++++++*eNJ0++++++++++++++++*fOK0----------------*gOL0----------------*hMK1----------------*iPL2++++++++++++++++*jMN2----*kOJ0++++++++++++++++*lLN4----------------*mKN3++++++++++++++++*nKM3++++++++++++++++*oOM4+*pLM0++++++++++++++++*qPM2++++++++++++++++*rMJ1--------*sNN2----------------^ab^bc^cd^de^df^fg^bh^gi^aj^fk^jl^lm^mn^go^ap^oq^hr^js,70,3",-0.4835568,41077.03,0.7578006
"*aMM2++++++++++++++++*bML3----------------*cMN4----*dLN2----*eKN1++++++++++++++++*fNM0++++++++++++++++*gJN1--------*hKM1----------------*iLM0++++++++++++++++*jMK1----------------*kNL0++++++++++++++++*lNN0++++++++++++++++*mJM2----------------*nJL4----------------*oNK1----------------*pOK0----------------*qPK2--------*rNJ3++++++++++++++++*sJO2++++++++++++++++*tKL4----------------^ab^ac^cd^de^af^eg^eh^hi^bj^bk^cl^hm^mn^ko^op^pq^or^gs^ht,70,3",-0.5424698,37463.52,1.38525
"*aMM2----------------*bLM3++++++++++++++++*cNM0----------------*dKM1++++++++*eMN3----------------*fLL4*gKL2++++++++*hLK1----------------*iML3----*jNL0--------*kLJ3----------------*lNK1++++++++++++++++*mKK3----------------*nKJ0++++++++++++++++*oJJ3++++++++++++++++*pLN4----------------*qMK1----------------*sMJ0++++++++++++++++*tKN3++++++++++++++++*uNJ0++++++++++++++++*rOK1----------------*vOM4----------------*wJM2----------------*xJL4----------------^ab^ac^bd^ae^bf^fg^fh^ai^ij^hk^jl^hm^kn^no^ep^iq^ks^pt^lu^lr^cv^dw^wx,70,3",-0.5859808,26254.81,3.5418
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hMJ1++*iOL3++++++++++++++++*jLK2++++++++*kPL0++++++++*lLL1----------------*mKL3----*nPK2----------------*oPM3++++++++++++++++*pPJ3++++++++++++++++*qLM3++++++++++++++++*rKM4--------*sKN3++++++++++++++++^ab^bc^cd^de^df^dg^gh^fi^gj^ik^jl^lm^kn^ko^np^aq^qr^rs,70,3",-0.3924185,20071.96,1.317773
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOJ1+*jMJ2--*kPL1++++++++++++++++*lLJ0----------------*mPJ2++++++++++++++++^ab^bc^cd^de^df^dg^fh^fi^gj^hk^jl^im,70,3",-0.2823931,22232.52,1.838507
"*aMM2++++++++++++++++*bLM2++++++++++++++++*cNM0----------------*dNL0++++++++++++++++*eNK1--------*fNJ0++++++++++++++++*gOK0----------------*hKM3++++++++++++++++*iOM4++++++++*jOL3*kPL1++++++++++++++++*lKL3----------------*mLN0--*nMN0----*oMK1----------------*pOJ0----------------*qPJ2++++++++++++++++*rML4+*sJM2----------------*tON3----------------*uOO3----------------*vKN1++++*wJN1----------------*xLO1++++++++++++++++^ab^ac^cd^de^ef^eg^bh^ci^ij^jk^hl^bm^an^eo^fp^pq^ar^hs^it^tu^mv^vw^mx,70,3",-0.4279757,33816.74,4.880563
"*aMM2++++++++++++++++*bML3----------------*cNL4++++++++*dNK1----------------*eNJ0++++++++++++++++*fOK2----------------*gMK1----------------*hMJ2++++++++++++++++*iOL0----------------*jPL2++++++++++++++++*kLM4++++++++++++++++*lNM1----------------*mLJ1++++*nLK3----------------*oKM4----------------*pPK1++++*qLL4++++*rKJ2----------------*sJJ2++++++++*tOJ2++++++++++++++++*uJK0----------------*vJL3----------------*wKK3--------*xPJ2----------------*yLN4----------------*zPM4----------------*!PN0++++*@KN4++++++++++++++++^ab^bc^cd^de^df^dg^gh^ci^ij^ak^cl^hm^mn^ko^fp^nq^mr^rs^ft^su^uv^uw^tx^ky^jz^z!^y@,70,3",-0.479483,25065.43,5.56916
"*aMM2++++++++++++++++*bML2++++++++++++++++^ab,70,3",-1.0,-1.0,-1.0
"*aMM2++++++++++++++++*bML0--*cMK1+*dNL2--*eMJ4++++++++++++++++*fLJ3----------------*gKJ3----------------*hNJ0++++++++++++++++*iJJ4++++++++++++++++*jNK1++++++++++++++++*kLK1----------------*lOK4+*mLM2++++++++++++++++*nKM4--------*oLL0++++++++++++++++*pPK3*qPL2++++++++++++++++^ab^bc^bd^ce^ef^fg^eh^gi^hj^fk^jl^am^mn^mo^lp^pq,70,3",-0.5682506,28805.01,0.8326678
"*aMM2++++++++++++++++*bNM4----------------*cNL0++++++++++++++++*dOM4++++++++++++++++*eOL0++++++++*fMN0----------------*gLM1--*hLN1----------------*iNK1----------------*jOK4----------------*kOJ2++++++++++++++++*lPM2*mPJ1++++++++++++++++*nNJ0++++++++++++++++*oPK1++++++++++++++++*pPL2----*qKM1++++++++++++++++^ab^bc^bd^de^af^ag^fh^ci^ej^jk^dl^km^in^mo^ep^gq,70,3",-0.4497044,34608.58,1.188821
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eMK4--------*fNJ3++++++++++++++++*gMJ0++++++++*hLJ0----------------*iKJ3++++++++++++++++*jJJ4++++++++++++++++*kOK2++++++++*lNM4++++++++*mMN4----------------*nLN4----------------*oLO1++++++++*pKN4++++*qKM1----------------*rLK3----------------*sOM2++++++++++++++++^ab^bc^cd^be^df^eg^gh^hi^ij^dk^cl^am^mn^no^np^pq^hr^ls,70,3",-0.4985474,17106.3,0.5145448
"*aMM2++++++++++++++++*bLM1--------*cLN3--*dKN4++++++++++++++++*eKM1----------------*fJM2----------------*gJL4----------------*hMN0----------------*iKO2++*jJO3--------^ab^bc^cd^be^ef^fg^ah^di^ij,70,3",-0.03168738,4252.564,0.0001285534
"*aMM2++++++++++++++++*bML3----------------*cNL0----------------*dNK1--------*eLM2*fLL1--------^ab^bc^cd^ae^bf,70,3",-0.03606417,4031.116,0.0001796407
"*aMM2++++++++++++++++*bNM2++*cNL0++++++++++++++++*dOM2++++++++++++++++*eOL2++++++++++++++++*fNK1----------------*gMK1----------------*hNJ3++++++++++++++++*iOK4----------------^ab^bc^bd^de^cf^fg^fh^fi,70,3",-0.4326595,17775.03,1.199673
"*aMM2++++++++++++++++*bML3----------------*cNL1*dNK1++++++++++++++++*eOK0*fNJ0++++++++++++++++*gPK3++++++++++++++++*hOJ0++*iMJ0++++++++*jMK1----------------*kLM2++++++++++++++++*lLJ3----------------^ab^bc^cd^de^df^eg^eh^fi^ij^ak^il,70,3",-0.5287892,24200.48,0.2314396
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*jOM1++++++++++++++++*kPL1++++++++++++++++*lOJ0++++++++++++++++*mON2----------------*nPM3+*oPJ2++++++++*iMN4----------------*qLN4----------------*pPK4--*rPN2++++++++++++++++*sKN1++++++++*tKM4--------*uLM0++++++++++++++++*vLK1++++++++*wMJ0----------------*xLL1--*yNM0--------*zJM1+*!KL1+*@KK2----------------^ab^bc^cd^de^df^dg^fh^hj^hk^fl^jm^jn^lo^ai^iq^kp^nr^qs^st^tu^gv^gw^vx^jy^tz^t!^v@,70,3",-0.2955002,41891.28,12.64017
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dLM2+*eNK1----------------*fNJ0++++++++++++++++*gLL3----*hKL3----------------*iKM4++++++++++++++++*jLN4----------------*kJL0++++++++*lJM2----------------*mOJ0++++++++++++++++*nPJ4++*oOK2----------------*pMK2----------------*qPK2++++++++++++++++*rKN2++++++++++++++++*sOL3----------------*tJK3++++++++++++++++^ab^bc^ad^ce^ef^dg^gh^di^dj^hk^kl^fm^mn^mo^ep^oq^jr^cs^kt,70,3",-0.4919049,31355.22,0.8849208
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOJ3+*gPJ4++++++++*hNM0+*iPK1*jOM4----------------*kPM3----------------*lLM2++++++++++++++++*mPL4++++++++++++++++*nKM1++++++++++++++++*oKN2*pOL4----------------*qOK0----------------^ab^bc^cd^de^ef^fg^ch^gi^hj^jk^al^im^ln^no^mp^iq,70,3",-0.4924859,23617.67,3.632635
"*aMM2++++++++++++++++*bNM0----*cOM4++*dNN3--------*eON0----*fOO4----------------*gPN0++++++++*hNO1--*iNP1--*jPM3----------------*kNL0++++++++++++++++*lNK1----*mNJ0++++++++++++++++*nOK0--------*oMK0----------------*pMJ0++++++++++++++++*qPK2++++++++++++++++*rPO4----------------*sMN4----------------^ab^bc^bd^de^ef^eg^dh^hi^cj^bk^kl^lm^ln^lo^op^nq^gr^ds,70,3",-0.6287282,32412.38,0.1865758
"*aMM2*bLM1++++*cNM0++++++++++++++++*dOM2++++++++++++++++*eKM1----------------*fKN4++++++++++++++++*gJN2--------*hLN1----------------^ab^ac^cd^be^ef^fg^fh,70,3",-0.8586459,10768.92,1.279044
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hMJ2----*iOL3+*jPL1++++++++++++++++*kPM1+*lOJ1++++++++++++++++*mPJ2++++++++++++++++*nOM4++++++++++++++++*oPK1----------------*pLM4++++++++++++++++*qLJ3++++++++++++++++*rKJ3----------------*sKM1+*tMN0--------*uKN0++++^ab^bc^cd^de^df^dg^eh^fi^ij^jk^fl^lm^kn^mo^ap^hq^qr^ps^at^su,70,3",-0.5528635,28647.44,0.5780563
