T,episode,config,range,cost,velocity,result
74815,740,"*aMM0*bMN1-*cNM1-*dML2++*eMO2++++*fLO1----*gLP2*hKP1-*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy,0,3",1.431207299232483,7119.869140625,34.52743148803711,Failure
74816,740,"*aMM0*bMN1-*cNM1-*dML2++++*eMO2++++*fLO1----*gLP2*hKP1-*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy,0,3",2.046996831893921,7108.341796875,31.994951248168945,Failure
74817,740,"*aMM0*bMN1-*cNM1--*dML2++++*eMO2++++*fLO1----*gLP2*hKP1-*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy,0,3",1.7773820161819458,7002.1806640625,30.185258865356445,Failure
74818,740,"*aMM0*bMN1-*cNM1--*dML2++++*eMO2++++*fLO1----*gLP2*hKP1--*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy,0,3",1.8400888442993164,6930.271484375,30.04146957397461,Failure
74819,740,"*aMM0*bMN1-*cNM1--*dML2++++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy,0,3",1.941379189491272,6798.048828125,29.98951911926269,Failure
74820,740,"*aMM0*bMN1-*cNM1--*dML2++++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0-*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy,0,3",1.6333876848220823,6711.64404296875,30.805389404296875,Failure
74821,740,"*aMM0*bMN1-*cNM1--*dML2++++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0--*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy,0,3",1.246199607849121,6614.66650390625,31.64372062683105,Failure
74822,740,"*aMM0*bMN1-*cNM1--*dML2++++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0--*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz,0,3",1.3102346658706665,6356.70556640625,39.05615234375,Failure
74823,740,"*aMM0*bMN1-*cNM1--*dML2++++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0--*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!,0,3",2.739018440246582,8130.505859375,52.30742645263672,Failure
74824,740,"*aMM0*bMN1-*cNM1--*dML2++++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!,0,3",2.3232736587524414,7988.80029296875,58.23731994628906,Failure
74825,740,"*aMM0*bMN1-*cNM1--*dML2++++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0--------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!,0,3",0.1803787648677826,7656.76611328125,73.30146789550781,Failure
74826,740,"*aMM0*bMN1-*cNM1--*dML2++++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!,0,3",-0.0063431235030293,7051.33837890625,38.45465087890625,Failure
74827,740,"*aMM0*bMN1-*cNM1--*dML2++++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@,0,3",-0.0103373751044273,7356.2060546875,29.731853485107425,Failure
74828,740,"*aMM0*bMN1-*cNM1--*dML2++++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1*#KJ0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@^v#^y#,0,3",-0.0062987664714455,8369.294921875,21.176183700561523,Failure
74829,740,"*aMM0*bMN1*cNM1--*dML2++++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1*#KJ0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@^v#^y#,0,3",-0.007338706869632,8315.8857421875,20.599071502685547,Failure
74830,740,"*aMM0-*bMN1*cNM1--*dML2++++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1*#KJ0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@^v#^y#,0,3",-0.0086580971255898,8187.34619140625,22.44000816345215,Failure
74831,740,"*aMM0-*bMN1*cNM1--*dML2++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1*#KJ0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@^v#^y#,0,3",-0.0074619711376726,8241.4208984375,24.65137481689453,Failure
74832,740,"*aMM0-*bMN1*cNM1--*dML2++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1-*#KJ0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@^v#^y#,0,3",-0.0073266611434519,8219.9560546875,24.15965461730957,Failure
74833,740,"*aMM0-*bMN1*cNM1--*dML2++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1--*#KJ0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@^v#^y#,0,3",-0.0070389774627983,8210.26171875,23.653465270996094,Failure
74834,740,"*aMM0-*bMN1*cNM1--*dML2++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1----*#KJ0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@^v#^y#,0,3",-0.0066557205282151,8201.916015625,22.78152847290039,Failure
74835,740,"*aMM0-*bMN1*cNM1--*dML2++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1--------*#KJ0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@^v#^y#,0,3",-0.0065527781844139,8177.91943359375,20.755779266357425,Failure
74836,740,"*aMM0-*bMN1*cNM1--*dML2++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1----------------*#KJ0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@^v#^y#,0,3",-0.0051442626863718,8195.51171875,16.65447998046875,Failure
74837,740,"*aMM0--*bMN1*cNM1--*dML2++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1----------------*#KJ0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@^v#^y#,0,3",-0.0053884396329522,8070.4892578125,18.02586555480957,Failure
74838,740,"*aMM0----*bMN1*cNM1--*dML2++*eMO2++++*fLO1----*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1----------------*#KJ0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@^v#^y#,0,3",-0.0060498565435409,7832.033203125,20.046947479248047,Failure
74839,740,"*aMM0----*bMN1*cNM1--*dML2++*eMO2++++*fLO1--------*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1----------------*#KJ0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@^v#^y#,0,3",-0.0082130515947937,7611.69091796875,20.55522918701172,Failure
74840,740,"*aMM0----*bMN1*cNM1----*dML2++*eMO2++++*fLO1--------*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1----------------*#KJ0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@^v#^y#,0,3",-0.0139348786324262,7248.41796875,19.39619827270508,Failure
74841,740,"*aMM0----*bMN1*cNM1----*dML2++*eMO2++++*fLO1--------*gLP2*hKP1----*iJP2*jMP4*kJO4*lLM3*mJN3-*nJM2++++++++++++++++*oKM0----------------*pJL3*qJK2*rNN4*sLL0----------------*tLK2++++++++*uLN1*vLJ1*wMJ2*xKO0*yJJ3----------------*zNL1*!NK0*@OL1----------------*#KJ0^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ik^al^km^mn^lo^no^np^pq^br^cr^ds^ls^st^bu^lu^fu^tv^vw^fx^kx^hx^qy^dz^cz^z!^z@^v#^y#,0,3",-0.0094636818394064,7409.08984375,18.996746063232425,Failure
74853,741,"*aMM0*bMN1*cNM1*dML2*eMO2+*fLO1--*gLP2*hKP1*iJP2*jMP4*kLM3^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",10.317444801330566,2592.40478515625,11.115928649902344,Success
74854,741,"*aMM0*bMN1*cNM1*dML2*eMO2+*fLO1----*gLP2*hKP1*iJP2*jMP4*kLM3^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",11.168618202209473,2503.42431640625,11.420498847961426,Success
74856,741,"*aMM0*bMN1*cNM1-*dML2*eMO2++*fLO1----*gLP2*hKP1*iJP2*jMP4*kLM3^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",11.456022262573242,2644.2021484375,11.768068313598633,Success
74857,741,"*aMM0*bMN1*cNM1-*dML2+*eMO2++*fLO1----*gLP2*hKP1*iJP2*jMP4*kLM3^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",11.90648365020752,2676.7978515625,12.203041076660156,Success
74858,741,"*aMM0*bMN1*cNM1-*dML2+*eMO2++*fLO1----*gLP2+*hKP1*iJP2*jMP4*kLM3^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",12.384476661682127,2765.73974609375,12.744821548461914,Success
74859,741,"*aMM0*bMN1*cNM1-*dML2+*eMO2++*fLO1----*gLP2+*hKP1*iJP2*jMP4*kLM3+^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",11.760722160339355,2763.0166015625,12.678425788879396,Success
74860,741,"*aMM0*bMN1*cNM1--*dML2+*eMO2++*fLO1----*gLP2+*hKP1*iJP2*jMP4*kLM3+^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",11.546622276306152,2761.8955078125,13.068769454956056,Success
74861,741,"*aMM0*bMN1*cNM1--*dML2+*eMO2++*fLO1----*gLP2+*hKP1*iJP2*jMP4*kLM3++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",10.68781280517578,2758.02783203125,13.469037055969238,Success
74862,741,"*aMM0*bMN1*cNM1--*dML2+*eMO2++*fLO1----*gLP2+*hKP1*iJP2*jMP4*kLM3++++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",9.086527824401855,2811.27783203125,15.34249496459961,Success
74863,741,"*aMM0*bMN1*cNM1--*dML2+*eMO2++*fLO1----*gLP2+*hKP1*iJP2*jMP4*kLM3++++++++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",-0.0001379321911372,3065.62255859375,0.8169488906860352,Failure
74864,741,"*aMM0*bMN1*cNM1--*dML2+*eMO2++*fLO1----*gLP2+*hKP1*iJP2*jMP4+*kLM3++++++++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",-0.000150474050315,3145.21044921875,0.950021743774414,Failure
74865,741,"*aMM0*bMN1*cNM1--*dML2+*eMO2++*fLO1----*gLP2++*hKP1*iJP2*jMP4+*kLM3++++++++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",-0.0002995592949446,3262.96142578125,0.9861946105957032,Failure
74866,741,"*aMM0*bMN1*cNM1--*dML2++*eMO2++*fLO1----*gLP2++*hKP1*iJP2*jMP4+*kLM3++++++++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",-0.0003008772619068,3320.6943359375,0.6209802627563477,Failure
74867,741,"*aMM0*bMN1*cNM1----*dML2++*eMO2++*fLO1----*gLP2++*hKP1*iJP2*jMP4+*kLM3++++++++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",-0.0008330350392498,3377.920166015625,1.3231792449951172,Failure
74868,741,"*aMM0*bMN1*cNM1----*dML2++*eMO2++*fLO1----*gLP2++*hKP1*iJP2*jMP4+^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",11.929280281066896,3217.970703125,18.73516845703125,Success
74869,741,"*aMM0*bMN1*cNM1----*dML2++*eMO2++*fLO1----*gLP2++*hKP1*iJP2*jMP4+*kLM3^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",11.733766555786133,3032.94921875,14.347684860229492,Success
74887,741,"*aMM0*bMN1*cNM1----*dML2++*eMO2++++*fLO1----*gLP2++*hKP1*iJP2*jMP4+^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",11.334268569946287,3376.495849609375,19.633325576782227,Success
74888,741,"*aMM0*bMN1*cNM1----*dML2++*eMO2++++*fLO1----*gLP2++*hKP1*iJP2*jMP4+*kLM3^ab^ac^ad^be^ef^fg^gh^hi^gj^ej^ak,0,3",11.301137924194336,3202.82861328125,15.558602333068848,Success
74953,742,"*aMM0*bMN1*cNM1-*dML2*eMO2+*fLO1--*gLP2*hKP1*iJP2^ab^ac^ad^be^ef^fg^gh^hi,0,3",11.341800689697266,2670.791015625,13.220033645629885,Success
74954,742,"*aMM0-*bMN1*cNM1-*dML2*eMO2+*fLO1--*gLP2*hKP1*iJP2^ab^ac^ad^be^ef^fg^gh^hi,0,3",10.226523399353027,2489.5517578125,13.92649269104004,Success
74955,742,"*aMM0-*bMN1*cNM1-*dML2*eMO2+*fLO1----*gLP2*hKP1*iJP2^ab^ac^ad^be^ef^fg^gh^hi,0,3",10.51805305480957,2431.277099609375,13.85523796081543,Success
74956,742,"*aMM0-*bMN1*cNM1--*dML2*eMO2+*fLO1----*gLP2*hKP1*iJP2^ab^ac^ad^be^ef^fg^gh^hi,0,3",10.587897300720217,2489.16162109375,15.005237579345703,Success
74957,742,"*aMM0-*bMN1*cNM1----*dML2*eMO2+*fLO1----*gLP2*hKP1*iJP2^ab^ac^ad^be^ef^fg^gh^hi,0,3",10.999151229858398,2589.4140625,18.51228141784668,Success
74958,742,"*aMM0-*bMN1*cNM1----*dML2*eMO2++*fLO1----*gLP2*hKP1*iJP2^ab^ac^ad^be^ef^fg^gh^hi,0,3",10.82871150970459,2644.3740234375,17.79513931274414,Success
74959,742,"*aMM0-*bMN1*cNM1----*dML2+*eMO2++*fLO1----*gLP2*hKP1*iJP2^ab^ac^ad^be^ef^fg^gh^hi,0,3",10.70622444152832,2599.63427734375,17.261608123779297,Success
74960,742,"*aMM0-*bMN1*cNM1----*dML2+*eMO2++*fLO1----*gLP2+*hKP1*iJP2^ab^ac^ad^be^ef^fg^gh^hi,0,3",10.263381004333496,2672.08251953125,17.366268157958984,Success
74961,742,"*aMM0-*bMN1*cNM1----*dML2++*eMO2++*fLO1----*gLP2+*hKP1*iJP2^ab^ac^ad^be^ef^fg^gh^hi,0,3",9.800612449645996,2681.36181640625,18.05155372619629,Success
74998,742,"*aMM0-*bMN1*cNM1----*dML2++*eMO2++++*fLO1----*gLP2+*hKP1*iJP2^ab^ac^ad^be^ef^fg^gh^hi,0,3",8.871721267700195,2790.4482421875,19.067527770996094,Success
74999,742,"*aMM0-*bMN1*cNM1----*dML2++*eMO2++++*fLO1----*gLP2+*hKP1*iJP2*jMP4^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",9.216357231140137,2957.438232421875,19.09631729125977,Success
75000,742,"*aMM0-*bMN1*cNM1----*dML2+*eMO2++++*fLO1----*gLP2+*hKP1*iJP2*jMP4^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",9.64771842956543,2915.47216796875,18.53719711303711,Success
75001,742,"*aMM0-*bMN1*cNM1----*dML2+*eMO2++++*fLO1----*gLP2+*hKP1*iJP2+*jMP4^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",10.422921180725098,2968.01953125,18.69797134399414,Success
75002,742,"*aMM0-*bMN1*cNM1----*dML2+*eMO2++++*fLO1----*gLP2+*hKP1*iJP2++*jMP4^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",11.310701370239258,3020.78857421875,18.84696578979492,Success
75003,742,"*aMM0-*bMN1*cNM1--*dML2+*eMO2++++*fLO1----*gLP2+*hKP1*iJP2++*jMP4^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",11.630245208740234,2964.15478515625,17.956695556640625,Success
75015,742,"*aMM0-*bMN1*cNM1----*dML2+*eMO2++++*fLO1----*gLP2+*hKP1*iJP2++++*jMP4^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",12.807364463806152,3121.587646484375,19.068012237548828,Success
75016,742,"*aMM0-*bMN1*cNM1----*dML2+*eMO2++++*fLO1----*gLP2+*hKP1*iJP2++++*jMP4+^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",13.029253005981444,3206.74365234375,19.51407241821289,Success
75017,742,"*aMM0-*bMN1*cNM1----*dML2+*eMO2++++*fLO1----*gLP2+*hKP1*iJP2++++*jMP4++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",13.250144004821776,3300.790771484375,19.971094131469727,Success
75018,742,"*aMM0-*bMN1*cNM1----*dML2+*eMO2++++*fLO1----*gLP2+*hKP1*iJP2++++*jMP4++++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",13.541488647460938,3503.16357421875,21.101884841918945,Success
75019,742,"*aMM0-*bMN1*cNM1----*dML2+*eMO2++++*fLO1----*gLP2+*hKP1*iJP2++++++++*jMP4++++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",16.239870071411133,3807.119384765625,20.400650024414062,Success
75020,742,"*aMM0*bMN1*cNM1----*dML2+*eMO2++++*fLO1----*gLP2+*hKP1*iJP2++++++++*jMP4++++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",18.339380264282227,4125.115234375,18.32539367675781,Success
75021,742,"*aMM0*bMN1-*cNM1----*dML2+*eMO2++++*fLO1----*gLP2+*hKP1*iJP2++++++++*jMP4++++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",19.0714111328125,4046.24462890625,19.02397918701172,Success
75022,742,"*aMM0*bMN1-*cNM1----*dML2+*eMO2++++*fLO1----*gLP2+*hKP1+*iJP2++++++++*jMP4++++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",19.279949188232425,4118.91259765625,19.22230529785156,Success
75023,742,"*aMM0*bMN1-*cNM1----*dML2+*eMO2++*fLO1----*gLP2+*hKP1+*iJP2++++++++*jMP4++++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",20.072847366333008,3897.96728515625,17.90050506591797,Success
75039,742,"*aMM0*bMN1-*cNM1----*dML2+*eMO2++++*fLO1----*gLP2+*hKP1+*iJP2++++++++*jMP4++^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",18.250873565673828,3846.314208984375,19.2634334564209,Success
75040,742,"*aMM0*bMN1-*cNM1----*dML2+*eMO2++++*fLO1----*gLP2+*hKP1+*iJP2++++++++*jMP4+^ab^ac^ad^be^ef^fg^gh^hi^gj^ej,0,3",17.902040481567383,3699.92578125,18.828962326049805,Success
