config,range,cost,velocity,result
"*aMM0+++++*bNM2++++*cMN1++*dLM2++++*eML1+++^ab^ac^ad^ae,5,3",-1.825e-06,3562.513,0.1542173,CouldNotStabilize
"*aMM0++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++*lMP1++++*mPM2++++*nJM2++++*oMJ1++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",13.64038,9552.72,16.23765,Success
"*aMM0++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1++*gOM2++*hKM2++*iLN0+*jMK1+*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3",-0.0004848897,5935.306,7.03358,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^cg^ci^cj^dj^dk^bl^em,5,3",0.0,0.0,0.0,Timeout
"*aMM0++++++*bNM2+++*cMN1++*dLM2+++*eML1++*fLN0++*gNL0++*iLL2+*hNN1+^ab^ac^ad^ae^df^eg^ch^di^fc,33,3",1.881822,7392.828,12.20619,HitBoundary
"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^gb^fc,14,3",21.71222,4610.436,35.61925,Success
"*aMM0++++*bNM2+*cMN1+*dLM2++*eML1+^ab^ac^ad^ae,13,3",-0.03953949,2881.71,2.293436,CouldNotStabilize
"*aMM0--*bNM2++*cMN1++*dLM2+*eML1+*fOM3*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^cg^ci^dj^ek^dl^em^dl^hm,10,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL3----------*gLN3----------^ab^ac^ad^ae^ef^dg,9,3",11.30163,3556.403,11.74466,Success
"*aMM3*bNM2+*cMN1+*dLM2+*eML1+*fLN3-*gNL3-^ab^ac^ad^ae^cf^bg,10,0",0.0,0.0,0.0,Error
"*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML2+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3",8.676712,7830.404,20.42672,HitBoundary
"*aMM0+++++*bNM2+*cMN1+*dLM2+*eML1+*fLN3-*gNL3-^ab^ac^ad^ae^cf^bf^eg^dg,20,3",-0.02798675,3240.098,0.1030113,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM3+++++++++++++++++++++++++++++*gMO3+++++++++++++++++++++++^ab^ac^ad^ae^bf^cg,5,3",-0.8099704,3997.329,9.691284,CouldNotStabilize
"*aMM0+++*bNM2++*cMN1+*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^el^em^cg^dj^eh,6,2",-0.3539565,2758.748,10.82236,CouldNotStabilize
"*aMM0++++++*bNM2++++*cMN2+++*dLM2+++*eML1+++*fOM3++++++++++*gMO3++++++++++*hMK3+++++*iKM3+++++^ab^ac^ad^ae^bf^cg^eh^di,5,3",-0.004499589,4285.61,7.773029,CouldNotStabilize
"*aMM0+*bNM2+*cMN1+++*dLM2+++*eML1++^ab^ac^ad^ae,10,3",-0.0007506727,2431.706,0.9745935,CouldNotStabilize
"*aMM0+++++*bNM3*cMN3*dLM3*eML3*fOM2*gMO2+++*hKM1+++*iMK2++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.5076726,3612.978,15.65981,CouldNotStabilize
"*aMM0+*bNM4*cMN0*dLM0*eML4*fOM1++++*gMO2++++*hKM1++++*iMK2++++*jNN3+*kLL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,15,3",-0.001273878,5847.733,35.81684,CouldNotStabilize
"*aMM0+*bNM4*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb,50,3",-0.002788006,6180.929,17.21843,CouldNotStabilize
"*aMM0++*bNM2++*cMN1++*dLM2++++*eML1++++^ab^ac^ad^ae,13,3",-0.001172106,2816.977,0.1416787,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fMK4+*gMJ0--------^ab^ac^cd^ce^df^fg,70,3",0.0,0.0,0.0,Timeout
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fMK4+*gMJ0--------*hLJ3----------------*iLK3----------------*jLM2++++++++++++++++*kKM2----------------^ab^bc^cd^ce^df^dg^eh^bi^ij^hk,70,3",0.0,0.0,0.0,Timeout
"*aMM0+*bNM2++*cMN1++*dLM2++*eML1++*fMO1++*gKM2++*hMK1++*iOM2++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,54,3",3.38604,5738.393,30.22009,HitBoundary
"*aMM0*bNM1*cMN4*dLM4*eML4^ab^ac^ad^ae,28,3",-0.6886078,1678.0,1.814784,CouldNotStabilize
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN4*gLL4*hLN4*iNL4^ab^ac^ad^ae^cf^eg^ch^ei^bf^dg^dh^ib,10,3",5.45805,3223.398,18.2435,Success
"*aMM0---*bNM2++*cMN1++*dLM2+*eML1+*fOM1*gMO2++*hKM1+*iMK2+*rOO3*jKL2+*kLK1+*lOL2*uOK3*mNK1+*nON2+*oNO1+*tKK3*pLO1+*sKO3*qKN2+^ab^ac^ad^ae^bf^cg^dh^ei^mu^nr^or^fl^hj^ik^im^lu^fn^go^jt^kt^gp^qs^hq^ps,30,3",-0.0171965,3199.356,0.0488831,CouldNotStabilize
"*aMM3*bNM2++*cMN1++*dLM2++*eML1++*fOM2*gMO3+++++++++++++++++++++++++++++^ab^ac^ad^ae^bf^cg,5,3",0.0,0.0,0.0,Error
"*aMM0+++*bNM2+++*cMN1+++*dLM1+++*eML1+++^ab^ac^ad^ae,5,3",-0.002830799,2993.61,6.89236,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3-----*gNL3----^ab^ac^ad^ae^cf^eg,9,3",-0.002534186,1974.111,0.1593798,CouldNotStabilize
"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+^ab^ac^ad^ae^df^ef^bg^cg,34,3",14.8254,4975.221,32.36158,Success
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3----------*gNL3----------^ab^ac^ad^ae^df^cf^bg^cg,15,3",1.868046,2104.953,10.83999,Success
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3-----------*gNL3----------^ab^ac^ad^ae^cf^eg,10,3",-0.004480379,1780.41,0.1105929,CouldNotStabilize
"*aMM0+++*bNM2++*cMN1++*dLM2++*eML1++*fOM1*gMO2+*hKM1*iMK2+*rOO3*jKL2+*kLK1+*lOL2+*uOK3*mNK1+*nON2+*oNO1+*tKK3*pLO1+*sKO3*qKN2+^ab^ac^ad^ae^bf^cg^dh^ei^mu^nr^or^fl^hj^ik^im^lu^fn^go^jt^kt^gp^qs^hq^ps,30,3",0.05705721,4294.637,2.628863,Success
"*aMM0*bNM2++*cMN1++++++*dLM2+++*eML1++++^ab^ac^ad^ae,10,3",-0.003858395,2706.063,1.887671,CouldNotStabilize
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^cj^ek,65,3",6.972063,5456.607,23.64449,Success
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3----------------------*gNL3----------------------^ab^ac^ad^ae^df^eg^cf^gg,8,3",6.325811,2051.552,12.98544,Success
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3--------------------*gNL3--------------------^ab^ac^ad^ae^df^eg^cf^gg,10,3",0.7546462,1890.377,14.11726,Success
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL3+*kLN3+*lNN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^cl,45,3",-0.006023814,4066.697,2.113558,CouldNotStabilize
"*aMM3+*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",0.0,0.0,0.0,Error
"*aMM0++++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb,60,3",3.266734,7537.517,21.827,HitBoundary
"*aMM0++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1++*gOM2++*hKM2++*iLN3*jMK1++*kNL3^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,5,3",17.38392,4472.826,10.59191,Success
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN0---*gNL0---^ab^ac^ad^ae^df^eg^fc,14,3",-0.2241305,3726.722,0.00208402,CouldNotStabilize
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------------*gNL3------------------^ab^ac^ad^ae^df^eg^cf^gg,7,3",7.495062,2065.662,12.84226,Success
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN0+++*gLL0++++^ab^ac^ad^ae^bf^dg,5,3",10.35044,8362.208,23.76985,HitBoundary
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0*gLN0^ab^ac^ad^ae^ef^cg,5,3",45.15448,6023.398,27.88807,Success
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------------------*gNL3-------------------^ab^ac^ad^ae^df^eg^bf^gc,6,3",2.366894,1740.173,10.99278,Success
"*aMM0++++++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jNN4*kLL4*lLN4*mNL4^ab^ac^ad^ae^cf^eg^bh^di^cj^ek^cl^em,10,3",0.0,0.0,0.0,Timeout
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3---------*gNL3---------^ab^ac^ad^ae^df^eg^cf^gc,9,3",0.7302498,1943.214,14.31163,Success
"*aMM0+++++*bNM3++*cMN3++*dLM3+*eML3+*fOM1++++*gMO2++++*hKM1++++*iMK2++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",23.85614,4114.109,8.456067,Success
"*aMM0+++++*bNM3+*cMN3*dLM3*eML3*fNN1++*gLL1++*hLN4*iNL2^ab^ac^ad^ae^bf^cf^eg^dg^ch^dh^bi^ei,40,3",-0.5391352,3361.922,4.89948,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3--------------*gNL3--------------^ab^ac^ad^ae^df^eg^ef^fc,10,3",0.6920224,1915.519,13.51327,Success
"*aMM3+++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO4*gOM4^ab^ac^ad^ae^cf^bg,26,0",0.0,0.0,0.0,Error
"*aMM0++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1++++*gKM2++++*hMK1+++++*iOM2+++++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,60,3",3.115029,7598.25,15.0794,Success
"*aMM0++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg^fc^gb,2,3",47.464,6199.005,24.89539,Success
"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+^ab^ac^ad^ae^df^ef^ff^cg^eg^gb,45,3",-0.06525745,5102.927,0.09214208,CouldNotStabilize
"*aMM0++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLL3*gNN3-^ab^ac^ad^ae^df^bg,5,3",20.32978,3890.424,18.72623,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL3------------*gLN3-----------^ab^ac^ad^ae^ef^dg,12,3",-0.0001249023,3547.838,0.07678558,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3--------------------------*gNL3----------------------^ab^ac^ad^ae^dc^eg^dg,20,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+*eML1+++*fOM3*gMO3+++++++++++++++++++++++++++++++++++++++++^ab^ac^ad^ae^bf^cg,5,3",-0.8001655,3895.506,10.06947,CouldNotStabilize
"*aMM4+++++++*bNM0++++*cNN2++++*dLM2++++*eML1+++^ab^ac^ad^ae,5,3",0.0,0.0,0.0,Timeout
"*aMM0++*bNM2+*cMN1+*dLM2+*eML1+*fOM1+*gMO2++*hKM1++*iMK2+*jNL3++++++*kLN3++++++^ab^ac^ad^ae^bf^cg^eh^di^dj^ek,20,3",0.0,0.0,0.0,Timeout
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dOL0+*eNK1++++++++++++++++*fNJ0++++++++++++++++*gOK2----------------^ab^bc^cd^de^ef^fg,70,3",0.0,0.0,0.0,Timeout
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fNM2+*gOK2----------------*hOL3++++*iPL1++++++++++++++++*jMK1----------------*kOJ0++++++++*lOM4++++^ab^bc^bd^ce^ef^ag^dh^fi^fj^ck,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++++++++++++*bNM2++++*cMN1++++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,71,3",8.430179,11515.75,16.2554,HitBoundary
"*aMM0++++++++*bNM1+++*cMN4+++*dLM1+++*eML2++*fNL3--------*gLN3---------^ab^ac^ad^ae^ef^dg,12,3",-0.5013932,4158.59,4.909378,CouldNotStabilize
"*aMM0++++++++++++++*bNM2++*cMN1++*dLM2*eML1^ab^ac^ad^ae,15,3",-0.3966769,6202.057,2.580596,CouldNotStabilize
"*aMM0+++++*bNM1*cMN1+++*dLM2+++*eML1++^ab^ac^ad^ae,10,3",-0.4849443,3292.575,7.370942,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------------------*gNL3-------------------^ab^ac^ad^ae^cf^eg,9,3",0.3511627,1740.173,9.703818,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1*fOM3*gMO4*hMK4^ab^ac^ad^ae^bf^eg^ch,10,3",0.0,0.0,0.0,Timeout
"*aMM0+++++++++*bNM2++++*cMN1+++*dLM2+++*eML1^ab^ac^ad^ae,26,3",-0.5023398,4591.576,9.885062,CouldNotStabilize
"*aMM0+++++++++++++*bNM2+++*cMN1++++*dLM2+++*eML1+++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jc,40,3",24.25401,9804.225,11.58086,Success
"*aMM1+++++*bNM2+*cMN1*dLM2*eML1*fNN3*gLL3*hLN4*iNL4^ab^ac^ad^ae^cf^eg^ch^ei^bf^dg^dh^ib,10,3",0.0,0.0,0.0,Error
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML3^ab^ac^ad^ae,5,3",-0.6835076,3350.239,12.49381,CouldNotStabilize
"*aMM0++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLL1++*gNN2++*hNL3++++*iLN3++++^ab^ac^ad^ae^df^bg^eh^di^ef^cg^hb^ic,54,3",0.343713,3268.053,6.264288,Success
"*aMM0++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN3*gNL3*jLP4*iOL0++*hNN1+^ab^ac^ad^ae^bf^cf^eg^dg^ch^dh^bi^ei,5,3",0.0,0.0,0.0,Timeout
"*aMM0+++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,64,3",18.31441,8604.737,15.40444,Success
"*aMM4--*bNM0++++*cMN4+++*dLM4+++*eML4++++++*fMO1++++++++*gKM2++++++++*hKN4*iKO1+++^ab^ac^ad^ae^bf^cg^dh^ei,20,3",0.0,0.0,0.0,Timeout
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------*gNL3--------^ab^ac^ad^ae^df^eg,38,3",-0.3094359,1799.048,0.245966,CouldNotStabilize
"*aMM0+++++++++++*bNM2++++*cMN1++++*dLM2*eML1+++^ab^ac^ad^ae,22,3",-0.476727,5368.146,10.85271,CouldNotStabilize
"*aMM0++++++++++++*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM2*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,5,2",-0.4048801,5475.199,5.224594,CouldNotStabilize
"*aMM4++++*bNM0+*cMN0+*dLM3+*eML3+*fOM1++++*gMO2++++*hKM1++++*iMK2++++*jNN3+*kLL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",-0.1051629,4799.466,4.425649,CouldNotStabilize
"*aMM0++++++*bNM2+++*cMN1+++*dLM4*eML1+++*fMO2*gOM1*hKM1*iMK2^ab^ac^ad^ae^cf^bg^dh^ei,25,3",-0.57862,3846.562,25.3104,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3----------------*gNL3--------------^ab^ac^ad^ae^df^eg^cf^gc,30,3",-0.2468182,1910.867,1.591251,CouldNotStabilize
"*aMM0+*bNM3*cMN1+++++*dLM2+++++*eML1+++++*fLN4------*gNL4------^ab^ac^ad^ae^cf^ef,1,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM3+++*cMN3+++*dLM3+*eML3^ab^ac^ad^ae,5,3",-0.3993198,3023.366,0.5592743,CouldNotStabilize
"*aMM0++++++++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jNN2++++*kLL2++++*lLN1++++*mNL1^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",10.93682,11105.1,5.957316,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL3*gLN3^ab^ac^ad^ae^bf^cg,29,3",5.234235,3630.402,11.30445,Success
"*aMM0+++++*bNM1*cMN0*dLM2+++*eML1+++*fOM3++++++++++*gMO3++++++++++*hKM3++++++++++*iMK3++++++++++*jPM1+++++*kMP2+++++*lJM4*mMJ2++++^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,20,3",-0.4618928,6095.315,23.60932,CouldNotStabilize
"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg,37,3",7.472024,4274.816,26.96629,Success
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO0*gOM0*hMK4*iKM1^ab^ac^ad^ae^cf^bg^eh^di,5,3",-0.3281627,7858.688,14.08229,CouldNotStabilize
"*aMM3*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,57,3",-0.06817155,4663.887,2.490241,CouldNotStabilize
"*aMM0++++++*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM2+++++++*gMO1+++++++*hKM2+++++++*iMK1+++++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",13.59997,5840.916,8.94286,Success
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fMO1++*gKM2++*hMK1++*iOM2++*jNL0++++++*kLN0++++++*lMP1++++*mPM2++++*nJM2++++*oMJ1++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,60,3",25.43596,8999.104,28.70917,Success
"*aMM4+++++++*bNM2*cMN1*dLM2*eML1*fOM2+++*gMO2+++*hKM0*iMK2+++*jNN3+*kLL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,15,3",-0.2554674,2681.528,56.50244,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN3++*gLL1^ab^ac^ad^ae^cf^eg,5,3",-0.002253142,4313.11,0.7780141,CouldNotStabilize
"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL4-^ab^ac^ad^ae^ef^dg,20,3",0.0,0.0,0.0,Timeout
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOL3++++++++++++++++*iOM3----------------*jPM3----------------^ab^bc^cd^ce^df^dg^ah^gi^hj,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++++*cMN2+++++*dLM2+++++*eML1+++++*fOM3*gMO3++++++++++++++++++++++++++++++^ab^ac^ad^ae^bf^cg,5,3",-0.7620823,4529.844,10.72335,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^gj^dk,65,3",0.0,0.0,0.0,Timeout
"*aMM0*bNM2++++++++++++++++*cOM4----------------*dLM2--------*ePM1+*fKM3----*gON0--*hKN4++++++++++++++++^ab^bc^ad^de^cf^fg^fh,70,3",0.0,0.0,0.0,Timeout
"*aMM0*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,71,3",12.35831,6760.454,26.88803,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+^ab^ac^ad^ae^df^fc^eg^gb,35,3",2.615288,6634.986,21.96885,HitBoundary
"*aMM0+++++*bNM2++*cMN1++*dLM2+++++++*eML1+++++++++*fMO2+++*gOM1+++*hKM1+++*iMK2+++^ab^ac^ad^ae^cf^bg^dh^ei,5,3",-0.0001944311,5402.701,0.6903568,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3-*gNL3-^ab^ac^ad^ae^ef^cg,17,3",0.0,0.0,0.0,Timeout
"*aMM0+++*bNM2++*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh,3,1",-0.2154705,2732.061,11.05896,CouldNotStabilize
"*aMM3+++++++++++++++++++++++++++++++++++++++++++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++^ab^ac^ad^ae,5,3",0.0,0.0,0.0,Error
"*aMM0+++++++*bNM2++*cMN1++*dLM2++*eML1*fLN3*gNL3^ab^ac^ad^ae^cf^bg,20,0",-0.3529923,3888.729,11.8752,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fNM1--*gOM4----------------*hLM2++++++++++++++++*iMN3--*jLN1----------------^ab^bc^cd^de^df^dg^fh^fi^hj,70,3",0.0,0.0,0.0,Timeout
"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3",-0.0005332581,6887.284,0.347038,CouldNotStabilize
"*aMM2++++++++++++++++*bML2*cNL0++++++++++++++++*dNK1++*eMK3--^ab^bc^cd^ce,70,3",0.0,0.0,0.0,Timeout
"*aMM4+++++++*bNM2+++*cMN1+++*dLM2+++*eML1++^ab^ac^ad^ae,14,3",0.0,0.0,0.0,Error
"*aMM0+++++++*bNM1*cMN1++++++++*dLM2+++++++*eML1+++++++*fMO2+++*gOM1+++*hKM1+++*iMK2+++^ab^ac^ad^ae^cf^bg^dh^ei,5,3",-0.0001994442,6165.902,0.3144297,CouldNotStabilize
"*aMM0++++++++++++++++++++*bNM2++++++*cMN1+++++*dLM2++++++*eML1++++++^ab^ac^ad^ae,5,3",7.046199,10658.29,10.18161,HitBoundary
"*aMM0+++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++++*gNL0++++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN3+*mLL3+^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^bl^dm^fc^gb,40,3",-2.391962,8886.086,109.6272,CouldNotStabilize
"*aMM0+++++*bNM3+*cMN0+*dLM0+*eML0+*fOM4++++++*gMO3++++++++++*hKM3++++++++++*iMK3++++++++++*jPM1+++++*kMP2+++++*lJM4*mMJ2+++^ab^ac^ad^ae^bf^cg^dh^ei^fj^gk^hl^im,20,3",-0.4242046,8841.26,4.331111,CouldNotStabilize
"*aMM0++++++++++++++*bNM2+++*cMN1++++*dLM2+++*eML1+++^ab^ac^ad^ae,14,1",10.83643,6631.245,8.998166,Success
"*aMM0+++++*bNM2++*cMN2++*dLM2++*eML2++*fNN3*gLL1^ab^ac^ad^ae^cf^eg^bf^dg,10,3",-0.03451428,3406.051,2.23526,CouldNotStabilize
"*aMM0+++++++++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1++^ab^ac^ad^ae,14,1",-0.2006923,7924.531,10.74779,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3--------------*gNL3--------------^ab^ac^ad^ae^df^eg^bf^cg^bd,10,3",0.6920314,1915.519,13.51338,Success
"*aMM0*bNM2++*cMN1+*dLM2+*eML1+*fNL3------*gLN3------^ab^ac^ad^ae^cf^eg,10,3",0.0,0.0,0.0,Timeout
"*aMM0*bNM2++*cMN1+*dLM2+*eML1+*fNL3------------*gLN3------------^ab^ac^ad^ae^ef^dg,21,3",-0.1105243,2133.434,3.547198,CouldNotStabilize
"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hNN2*iOM3^ab^ac^ad^ae^cf^bg^bh^ch^bi,12,0",-0.0261008,4637.068,7.247272,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN3++*gLL3--*iLP0------*hMO4^ab^ac^ad^ae^bf^dg^dh^bi,10,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM1*cMN3*dLM3*eML3*fOM1+++++*gMO2+++++*hKM1++*iMK2+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.0002273007,4070.69,2.287155,CouldNotStabilize
"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg^fb^fg,14,3",23.81685,4864.631,33.0833,Success
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++*lMP1++++*mPM2++++*nJM2++++*oMJ1++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",11.66315,8704.154,20.18751,Success
