config,range,cost,velocity,result
"*aMM0++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN3++++*gNL3++++^ab^ac^ad^ae^cf^bg,26,0",-0.03941338,2923.49,2.827914,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3---------------*gNL3---------------^ab^ac^ad^ae^df^eg^ef^fc^cg^cd,15,3",0.1336812,1910.747,4.229961,Success
"*aMM0++++*bNM1+*cMN2+*dLM1+*eML2+*fNL3------------------------*gLN3--------------------^ab^ac^ad^ae^ef^dg,12,3",-0.4463362,2875.094,29.70526,CouldNotStabilize
"*aMM0++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN3++++++*gNL3+++++++^ab^ac^ad^ae^cf^bg,26,0",-0.04041219,2950.575,3.045105,CouldNotStabilize
"*aMM0++++++*bNM2++*cMN1++*dLM2+++*eML1++*fMO2++*gOM1++*hMK2++*iKM1++*jLN0+*kNL0+^ab^ac^ad^ae^cf^bg^dh^ei^dj^ek,60,3",0,0,0,Timeout
"*aMM2++++++++++++++++*bMN0--------*cMO3++++++++*dLN1----------------*eLO1----*fNN2----------------*gMP2++++++++++++++++^ab^bc^bd^de^ef^dg,70,3",0,0,0,Timeout
"*aMM4++++++++++++++++*bNM0++++++++*cNL0++++++++++++++++*dOL2+++++++++++++++++*eNK1^ab^bc^cd^de,70,3",0,0,0,Timeout
"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+*hLL1*iNN2^ab^ac^ad^ae^df^eg^eh^fc^ci,35,3",20.87132,5903.429,28.35865,Success
"*aMM4+++++++*bNM0++++*cNN2++*dLN2-*eLM2++^ab^ac^ad^ae,20,3",0,0,0,Timeout
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3----------*gNL3-----------^ab^ac^ad^ae^df^ef^bg^bg,16,3",-0.07689548,1780.41,0.7549102,CouldNotStabilize
"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO0*gOM0*hKM4*iMK2^ab^ac^ad^ae^df^ci^eg^gb^bh,32,0",0,0,0,Timeout
"*aMM0----*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0+*lNN0*mLL0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^bl^cl^em^dm^kc^jb,15,3",-0.000510782,8391.555,0.2581765,CouldNotStabilize
"*aMM0++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1++*gKM2++*hMK1++*iOM2++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,65,3",-0.1364462,10473.01,0.0004901368,CouldNotStabilize
"*aMM4++++++++++++++++*bNM0++++++++*cNL0++++++++++++++++*dOL2++++++++++++++++*eNK1*fMK2--------*gOK2----------------*hLM4----*iPL1++++++++++++++++*jKM1++++++++++++++++*kOM4++++++++++++++++*lMN0*mKN4----*nNJ1----^ab^bc^cd^de^df^dg^ch^hi^fj^ak^kl^gm^fn,70,3",0,0,0,Timeout
"*aMM4+++++++++*bNM0++++++++++++++++*cNL0++++++++++++++++^ab^bc,70,3",-0.4932041,13162.96,3.414946e-07,CouldNotStabilize
"*aMM0*bNM3*cMN2+*dLM0*eML4*fOM4*gMO4*hKM4*iMK4^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.7374964,3184.789,0.3400913,CouldNotStabilize
"*aMM0+++++++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2+*gOM1+*hMK2+*iKM1-*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,13,3",-0.3527236,10183.54,28.85695,CouldNotStabilize
"*aMM0+++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^dj^bk,45,3",0,0,0,Timeout
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMN3++++++++*eNM4--^ab^bc^bd,70,3",0,0,0,Timeout
"*aMM0---*bNM2+*cMN2+*dLM2+*eML1+*fLN3--------------*gNL3--------------^ab^ac^ad^ae^df^eg,30,3",-0.1666919,1621.219,0.01982987,CouldNotStabilize
"*aMM0+*bNM2*cMN1*dLM2*eML1*fOM2+++*gMO2+++*hKM2*iMK2++++*jNN3+^ab^ac^ad^ae^bf^cg^dh^ei^cj,10,3",-0.0011517,2931.188,0.6887167,CouldNotStabilize
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fMO1*gKM2*hMK1+*iOM2+*jNL3+*kLN3+*lNN0---*mLL0---^ab^ac^ad^ae^cf^dg^eh^bi^dj^bk^cl^em,45,3",0,0,0,Timeout
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMO0*hMK4*iKM4^ab^ac^ad^ae^bf^cg^eh^di,5,3",-0.7515853,4948.201,30.64692,CouldNotStabilize
"*aMM0++++++*bNM2++*cMN1++*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^el^em^cg^dj^eh,6,2",-0.4102606,3539.575,7.452249,CouldNotStabilize
"*aMM0+++++++++++++*bNM2+++*cMN1+++*dLM2*eML1*fMO1*gOM2*hKM1*iMK2^ab^ac^ad^ae^cf^bg^dh^ei,25,3",-0.2727396,6197.912,3.833177,CouldNotStabilize
"*aMM0++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3-*gLL3^ab^ac^ad^ae^cf^bf^eg^dg,20,3",0.4031438,2936.026,9.318396,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1+++*gMO2+++*hKM1++*iMK2++*jNN2++*kLL2++^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",7.228675,4448.326,20.17617,Success
"*aMM0--*bNM2++*cMN1++*dLM2+*eML1+*fLN3-----------------*gNL3----------------^ab^ac^ad^ae^df^eg^cf^ge,7,3",-0.001917643,1829.859,0.1224673,CouldNotStabilize
"*aMM0*bNM2++*cMN1+++*dLM2++*eML1++*fMO2++*gOM1+*hKM1*iMK2*jNN2*kLL2*lLN1*mNL1^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",-0.002807574,2950.75,0.1795662,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------*gNL3------------^ab^ac^ad^ae^df^ef^cg^bg,5,3",5.124007,1771.977,10.9406,Success
"*aMM0++++++++*bNM1*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,84,3",-0.08183368,8983.673,11.37108,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3++*gNL3++*hNN1*iLL2^ab^ac^ad^ae^af^ff^eg^gb^gc^bh^eh^di^gi,26,3",0,0,0,Timeout
"*aMM0++++++*bNM2++++*cMN1+++*dLM2+++*eML1+++*fLN3++*gNL3++^ab^ac^ad^ae^df^fc^eg^gb,20,3",-0.002737818,3987.381,0.3133514,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMK2*hMO2*iKM1*jNL0*kLN0^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,15,3",0,0,0,Timeout
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3--------------*gNL3---------------^ab^ac^ad^ae^df^eg^bg,20,3",-0.01519287,1913.133,1.327385,CouldNotStabilize
"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2+*gKM2+*hMK1+*iOM2+*jNL3+*kLN3+*lNN0-----*mLL0-------*nKN4*oNK4*pLO4*qOL4^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^bl^lm^bm^md^jl^gm,5,3",0,0,0,Timeout
"*aMM0+++++*bNM4+*cMN4*dLM0*eML0*fOM1++++*gMO2++++*hKM1++++*iMK2++++*jNN3+*kLL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,15,3",23.63774,6735.291,11.9788,Success
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMN2++++++++*eNK1++++++++++++++++*fNJ1++++++++++++++++*gMK1----------------^ab^bc^bd^de^bf^cg,7,3",0,0,0,Timeout
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fOM1+++*gMO2+++*hMK2+++*iKM1+++*jLN0+++*kNL0+++^ab^ac^ad^ae^bf^cg^eh^di^dj^ek,50,3",21.05857,6805.719,28.13121,Success
"*aMM0+++++*bNM3*cMN3*dLM3*eML1*fNN0++++*gNL2+++*hLO0*iOL4^ab^ac^ad^ae^cf^bg^fh^fi,26,0",0,0,0,Timeout
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eMK1--------*fNJ0++++++++++++++++*gMJ0++++++++++++++++^ab^bc^cd^ce^ef^fg,70,3",0,0,0,Timeout
"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1+*fOM1*gMO2*hKM4*iMK2^ab^ac^ad^ae^bf^cg^dh^ei,10,0",-2.768557e-05,2846.109,5.335733,CouldNotStabilize
"*aMM0+++++*bNM4+++*cMN3+++*dLM4+++*eML0++++*fOM3+++*gMO3+++*hKM3+++*iMK3+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.5445387,5364.712,0.1549838,CouldNotStabilize
"*aMM2+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3+*gNL3+^ab^ac^ad^ae^df^fc^eg^gb,20,3",0,0,0,Error
"*aMM0+++++*bNM2+++*cMN2++*dLM2+++*eML1+++*fLN3+++++++*gNL3+++++^ab^ac^ad^ae^cf^bg,26,0",-0.2200219,3635.096,18.45579,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fNL3-----------*gLN3-----------^ab^ac^ad^ae^ef^dg,12,3",0.4739741,1931.344,10.17557,Success
"*aMM0++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jc,55,3",17.20918,6966.184,22.79104,Success
"*aMM0*bNM2++*cMN1+++*dLM2++*eML1++*fMO1*gKM2*hMK1*iOM2+*jNL3+*kLN3+*lNN0---*mLL0---^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^bl^cl^em^dm,15,3",-0.06700477,4617.371,12.19951,CouldNotStabilize
"*aMM0++*bNM2++*cMN1++*dLM2++*eML1+*fOM1*gMO2*hKM1*iMK2^ab^ac^ad^ae^bf^cg^dh^ei,10,0",2.657153,2830.164,15.25915,Success
"*aMM4++++++++++++++++*bNM0++++++++*cNN2++++^ab^bc,70,3",-0.6064099,3792.516,3.362313,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN0++*gLL0++*hKM3++*iMK3++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",0,0,0,Timeout
"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1++^ab^ac^ad^ae,10,1",-0.00427435,2023.044,0.3400538,CouldNotStabilize
"*aMM0+++++*bNM3++*cMN3++*dLM2*eML3+++*fOM1++++++*gMO2++++++*hKM1++++++*iMK2++++++^ab^ac^ad^ae^bf^cg^dh^ei,20,3",-0.002979026,4971.093,3.181393,CouldNotStabilize
"*aMM0+++++++++*bNM1+++*cMN2+++*dLM2+++*eML1+++*fLN3+++++++*gNL3+++++++^ab^ac^ad^ae^cf^bg,26,0",10.26841,4871.251,9.66867,Success
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL3+*kLN3+*lNN0+*mLL0^ab^ac^ad^ae^cf^dg^eh^bi^dj^bk^cl^em^cl^dm,44,3",0,0,0,Timeout
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN1^ab^ac^ad^ae^cf,10,3",-1.877938e-05,3548.2,0.2565213,CouldNotStabilize
"*aMM0-*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0--*gNL0--^ab^ac^ad^ae^df^eg^bf^cg,33,3",9.92471,4389.154,27.14812,Success
"*aMM0++*bNM2+++*cMN1+*dLM2*eML1*fMO1*gKM2*hMK1*iOM2*jNL3+*kLN3*lNN0*mLL0^ab^ac^ad^ae^cf^ef^dg^bg^ch^dh^ei^ij^bj^ck^dk,5,3",0,0,0,Timeout
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fOM4----------------*gMO0++++++++++++++++*hLN1++++^ab^ac^bd^de^cf^fg,70,3",0,0,0,Timeout
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN4++++++*gOM1++++*hMO2++++*iMK2++++*jKM1++++*kLL4++++^ab^ac^ad^ae^bf^cf^bg^ch^ei^dj^dk^ek,30,3",1.326949,5241.701,12.03363,Success
"*aMM0--------*bNM2+++*cMN2+++*dLM1+++*eML1+++*fLN0+*gNL0+^ab^ac^ad^ae^df^eg^fc^gb,34,3",12.21324,4579.851,31.67008,Success
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM4*gMO2++++*hKM1++*iMK2+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.5406306,2778.247,18.39146,CouldNotStabilize
"*aMM0+++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNN3++*gLL4^ab^ac^ad^ae^cf^eg,15,3",0.3093674,3855.36,3.723102,Success
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dMN0+^ab^bc^ad,70,3",-0.1065095,8910.032,8.804735,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2++*gOM1++*hKM1++*iMK2++*jNL3+++++++*kLN3+++++++^ab^ac^ad^ae^cf^bg^dh^ei^ej^jk^dk^kc,20,3",5.483531,4279.751,11.03531,Success
"*aMM0+++++*bNM2+++++*cMN2+++++*dLM2+++++*eML1+++++*fOM3+++*gMO3+++++*hMK3+++++*iKM3+++^ab^ac^ad^ae^bf^cg^eh^di,5,3",-0.004357663,4543.712,5.164948,CouldNotStabilize
"*aMM0++++*bNM2+*cMN1*dLM2*eML1*fMO2*gOM1*hKM1*iMK2*jNN2*kLL2*lLN1*mNL1^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",2.16515,3385.835,9.528833,Success
"*aMM0+*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN1*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,4,0",-1.320108,2252.494,18.97039,CouldNotStabilize
"*aMM0-*bNM2++*cMN1+*dLM2++*eKM4^ab^ac^ad^ae,21,3",0,0,0,Timeout
"*aMM4+++++++++*bNM0++++++++++++++++*cOM3----------------*dNL0++++++++++++++++*eOL2----*fLM1++++++++++++++++^ab^bc^cd^de^df,70,3",0,0,0,Timeout
"*aMM0*bNM2++++++++++++++++*cOM4----------------*dLM2--------*ePM1+^ab^bc^cd,70,3",0,0,0,Timeout
"*aMM0+++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fNL3++*gLN0++^ab^ac^ad^ae^ef^dg,35,3",-0.04060474,6989.47,4.207462,CouldNotStabilize
"*aMM0*bNM3*cMN3*dLM3*eML3*fOM0*gMO4^ab^ac^ad^ae^bf^cg,70,3",-0.1947054,3320.403,0.1138133,CouldNotStabilize
"*aMM0+++++*bNM3+++*cMN3+++*dLM2+++*eML1+++*fOM3++*gMO3++^ab^ac^ad^ae^bf^cg,5,3",-0.7135323,3437.54,6.843002,CouldNotStabilize
"*aMM0+++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0+*gNL0+*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,5,3",46.15601,6958.646,30.95034,Success
"*aMM0+*bNM3+++*cMN3+++*dLM3++*eML3+++*fOM1++++*gMO2++++*hKM1++++*iMK2++++*jNN3++*kLL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",0.0552303,3424.851,1.376119,Success
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3-----------------------*gNL3----------------------^ab^ac^ad^ae^df^eg^cf^gb,6,3",1.952855,1728.399,11.21513,Success
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3----------*gNL3---------^ab^ac^ad^ae^df^ef^cg^eg,7,3",-0.0007364608,1940.179,0.1446005,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cMK0--------*dMJ0++++++++++++++++*eLM2^ab^bc^cd^de,70,3",0,0,0,Timeout
"*aMM0--*bNM2++*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb,60,3",-0.004721032,5337.17,1.419361,CouldNotStabilize
"*aMM0+++++*bNM0+*cMN0+*dLM0+*eML4*fOM4*gMO4*hKM4*iMK4*jNN4*kLL4^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",-0.7484818,7417.129,0.02578991,CouldNotStabilize
"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1+*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jNN4*kLL4*lLN4^ab^ac^ad^ae^bf^bg^ch^dj^ck^dh^di^cg^hb^eh,10,3",0,0,0,Timeout
"*aMM0+*bNM3++*cMN3++*dLM3++*eML3*fOM2*gMO2*hKM1*iMK2*jNN3*kLL3^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",-0.4663033,2602.924,2.49662,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLL0+++++*gLN1+++++*hNL2+++++*iNN0++++++^ab^ac^ad^ae^ef^cg^eh^ci^bi^hb^dg^fd,12,3",-0.05655629,10087.9,22.80135,CouldNotStabilize
"*aMM0-*bNM2++*cMN1++*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb,65,3",3.246917,5530.816,18.41349,Success
"*aMM0++++++++++*bNM4*cMN1+++++++*dLM2+++++++*eML1+++++++*fMO2+++*gOM1+++*hKM1+++*iMK2+++^ab^ac^ad^ae^cf^bg^dh^ei,5,3",-3.776503e-05,6877.625,0.6331108,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fMO2+++*gOM1++*hKM1++*iMK1+++^ab^ac^ad^ae^cf^bg^dh^ei,5,3",-0.0002567619,4834.826,2.509417,CouldNotStabilize
"*aMM0+*bNM2++*cMN1++*dLM2++*eML1++*fOM1*gNN4*hNL4*iMO2*jLN4*kKM3*lLL4*mMK3^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,2,0",-0.00934299,2676.594,1.670581,CouldNotStabilize
"*aMM0+++++++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3++*gNL3+++*hLL2+++^ab^ac^ad^ae^cf^eg^ch,5,3",0,0,0,Timeout
"*aMM0+++++*bNM2+++*cMN1+++*dLM3*eML1+++*fMO2+++*gOM1+++*hKM1+++*iMK2+++^ab^ac^ad^ae^cf^bg^dh^ei,5,3",-0.0001451891,4150.489,2.277126,CouldNotStabilize
"*aMM0+++++*bNM2*cMN2++++*dLM2++*eML2+++*fNN3*gLL3*hOM2^ab^ac^ad^ae^cf^eg^bh,5,3",-0.01375767,3604.714,2.036593,CouldNotStabilize
"*aMM0++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3+++^ab^ac^ad^ae^cf^eg^bf^dg,10,3",2.851022,2954.65,10.42703,Success
"*aMM1+*bNM0+++*cMN4++*dLM1+++*eML2+++^ab^ac^ad^ae,5,3",-0.3035637,2698.172,5.45632,CouldNotStabilize
"*aMM0++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3++*gNL3++^ab^ac^ad^ae^df^eg,5,3",17.85763,3913.443,9.894192,Success
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*iNL2++*hLN2+^ab^ac^ad^ae^cf^bf^eg^dg^hc^ib^ei^dh,20,3",-0.001384499,3632.787,0.2024849,CouldNotStabilize
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------*gNL3-----------^ab^ac^ad^ae^df^eg^cf^gb,10,3",-0.002337254,1928.578,0.1289343,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLL3++++*gNN3-----------*hLN0*iNL3+^ab^ac^ad^ae^df^bg^dh^bi,10,3",-0.6672887,5769.985,49.3349,CouldNotStabilize
"*aMM0+++*bNM2++*cMN1+++*dLM2++*eML1+++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,60,3",12.01388,6482.735,21.49282,Success
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fLL0----------*gLO0++++++++++++++++^ab^bc^cd^de^df^fg,70,3",0,0,0,Timeout
"*aMM0+*bNM2*cMN1*dLM2*eML1*fOM2+++*gMO1+++*hKM2++^ab^ac^ad^ae^df^eg^ch^bh,6,3",0,0,0,Timeout
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------------*gNL3------------------^ab^ac^ad^ae^df^eg^fc^bg,17,3",1.356411,1897.852,11.87566,Success
"*aMM4+++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,45,3",0,0,0,Error
"*aMM0+++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0^ab^ac^ad^ae^df^eg^fc^gb,6,3",45.92244,7439.701,18.03052,Success
"*aMM0----*bNM2++*cMN1++*dLM2++*eML1++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^fc^eg^gb^bh^ci^ej^dk,91,3",2.46526,5948.389,25.33206,HitBoundary
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*iNL0*hLN0^ab^ac^ad^ae^cf^bf^eg^dg^dh^ei^ib^hc,20,3",4.226721,6430.402,12.59061,HitBoundary
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN3-----*gLL3-----*iLN3------*hNL3-----^ab^ac^ad^ae^cf^eg^ci^eh,10,3",-0.001757081,4380.904,0.1344039,CouldNotStabilize
"*aMM0+++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1++++*gKM2+++*hMK1+++*iOM2++++*jNL3++*kLN3++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,68,3",-0.0291138,4762.721,0.0137523,CouldNotStabilize
"*aMM0+++++*bNM3+*cMN3+*dLM3+*eML3+*fOM2+++++*gMO2+++++*hMK3+++*iKM2+++++^ab^ac^ad^ae^bf^cg^eh^di,5,3",-0.1955488,4209.766,12.57404,CouldNotStabilize
"*aMM0+++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN4*gNL4^ab^ac^ad^ae^cf^bg,12,0",14.18616,5342.334,11.69526,Success
"*aMM0++++++*bNM2+++*cMN1++*dLM2++*eML1++*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,2,1",-9.372046e-06,3728.138,0.1123547,CouldNotStabilize
"*aMM0++*bNM2*cMN2*dLM0*eML0*fOM4*gMO4*hMK4*iKM4^ab^ac^ad^ae^cf^bg^eh^di,10,3",0,0,0,Timeout
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iMK1^ab^ac^ad^ae^cf^bg^dh^ei,25,3",9.850663,5292.688,12.55864,Success
"*aMM0+++++*bNM3+*cMN3*dLM3*eML3*fNN1++^ab^ac^ad^ae^cf,10,3",-0.6684421,3139.422,1.344082,CouldNotStabilize
"*aMM0+++*bNM2++*cMN1+++*dLM2+*eML1+++*fNL3+++++++++*gLN3+++++++++^ab^ac^ad^ae^bf^cg,10,3",-0.0148861,3097.921,2.411071,CouldNotStabilize
"*aMM0+++++*bNM3+++++++++*cMN1++++++++*dLM2+++++++*eML1+++++++*fMO2+++*gOM1+++*hKM1+++*iMK2+++^ab^ac^ad^ae^cf^bg^dh^ei,5,3",-0.0003435984,5668.451,1.961813,CouldNotStabilize
"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN3*iLL4^ab^ac^ad^ae^df^eg^ch^di,45,3",-0.08883609,4623.088,0.07665543,CouldNotStabilize
"*aMM0+++*bNM2*cMN1+*dLM2*eML1^ab^ac^ad^ae,55,2",-0.6691453,2532.047,2.987965,CouldNotStabilize
"*aMM0++++++++*bNM1+++*cMN1+++*dLM2+++*eML2+++*fLL1++*gNN2++*hNL3*iLN1^ab^ac^ad^ae^df^bg^ef^cg^eh^hb^di^ic,46,3",-0.463402,4765.867,29.72338,CouldNotStabilize
"*aMM0++++++++*bNM2++++*cMN1++*dLM2+++*eML1+++^ab^ac^ad^ae,20,3",-0.0001769889,4337.141,0.8974103,CouldNotStabilize
"*aMM4+*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,15,2",0,0,0,Error
"*aMM0+++++*bNM3+++*cMN3+++*dLM3*eML1++*fOM2+++++*gMO1+++++*hKM2+++++*iMK1++++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.0008421231,4677.51,2.47073,CouldNotStabilize
"*aMM0++++++*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM2^ab^ac^ad^ae^bf,10,3",-0.6402175,3389.665,1.433033,CouldNotStabilize
"*aMM4+*bNM0+++*cMN4+++*dLM4+++*eML4+++++++*fMO1++++++++*gKM2++++++++*hKN4*iKO1+++*jNO4*kOO2+++*lOM2++++++++*mOL4*nOK1+++*oMK1++++++++*pLK4*qKK2++++*rLN3++++++++*sNL3++++++++^ab^ac^ad^ae^ef^dg^ch^bi^ej^bk^el^dm^kc^dm^lm^nn^go^op,70,3",0,0,0,Timeout
"*aMM0+++++*bNM3+++*cMN3+++*dLM3++*eML3++*fOM1++++*gMO2+++*hKM1+++*iMK2+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.0002578477,3911.603,0.3626473,CouldNotStabilize
"*aMM0+++++*bNM0*cMN1+++++*dLM2+++++*eML1+++++*fOM3*gMO4^ab^ac^ad^ae^bf^cg,10,3",-0.6999751,5256.864,12.19416,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLL3-----------*gNN3-------*hLN3----------*iNL3^ab^ac^ad^ae^df^bg^dh^bi,10,3",-0.00164983,4361.734,1.352568,CouldNotStabilize
"*aMM0+++++*bNM2++*cMN2++*dLM2++*eML1++*fNN4*gNL3*hLN3*iLL4^ab^ac^ad^ae^bf^bg^ch^di^cf^dh^eg^ei,10,1",-0.07101829,3408.152,6.194184,CouldNotStabilize
