config,range,cost,velocity,result
"*aMM0*bNM2++*cMN1++*dLM2++*eML1++*fLN3+*gNL3+^ab^ac^ad^ae^cf^bg,13,0",0.3081132,2347.34,6.866944,Success
"*aMM0+++*bNM1++*cMN2++*dLM1++*eML2++*fNL3------*gLN3------^ab^ac^ad^ae^ef^dg,8,3",10.63207,2883.544,11.02627,Success
"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gLL1*hNL0*iNN1^ab^ac^ad^ae^cf^dg^eh^bi,45,3",4.201025,5356.251,32.56705,HitBoundary
"*aMM0+++++*bNM3+++*cMN3+++*dLM2+++++*eML1+++++*fLL3+++++++++*gNL3+++++++*hNN4^ab^ac^ad^ae^cf^bg^bh^ch,26,0",0.0,0.0,0.0,Timeout
"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lLO3*mOL3^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^fl^gm,80,3",10.76176,7529.813,17.70693,Success
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3--------------------------*gNL3------------------------^ab^ac^ad^ae^df^ef^dg^bg,0,3",-7.970004e-05,1721.509,0.1371505,CouldNotStabilize
"*aMM0+++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN0+++*gNL0+++*hOM1++++*iMO2+++++*jMK1+++++*kKM2+++++*lLL3+++*mNN3+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^fl^gm,72,3",0.0,0.0,0.0,Timeout
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fNL3------------*gLN3-----------^ab^ac^ad^ae^ef^dg,12,3",-0.0009607375,1774.744,0.1002846,CouldNotStabilize
"*aMM0++++++++++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM3++++++++++*gMO3++++++++++*hKM3++++++++++*iMK3++++++^ab^ac^ad^ae^bf^cg^dh^ei,20,3",-0.6187631,4692.096,0.1454375,CouldNotStabilize
"*aMM0*bNM2*cMN1*dLM2*eML1*fMO2++^ab^ac^ad^ae^df,70,3",0.0,0.0,0.0,Timeout
"*aMM0++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lLO3*mOL3^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^fl^gm,80,3",13.13367,8681.795,13.8303,Success
"*aMM0+++++*bNM4*cMN1+++*dLM2+++*eML1+++*fOM3+++*gMO3+++*hKM3+++*iMK4^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.3105524,3553.106,16.9585,CouldNotStabilize
"*aMM0+*bNM2+*cMN1++*dLM2+*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,65,3",12.4491,6640.972,45.30659,HitBoundary
"*aMM0+++++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN2*mLL2^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb^fl^gm,74,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++*lNN2*mLL1^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^cl^dm^fc^gb^bl^em,40,3",27.03716,8413.17,21.91443,Success
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fMO0++++++*gOM1+++++*hKM2++++++*iMK1+++++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",0.0,0.0,0.0,Timeout
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fOM2*gNN0------*hNL3*iMO1*jLN3*kKM2*lLL0------*mMK1*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^in^jn^ho^fo^kp^pq^mq^im,29,3",1.650046,3509.808,19.17552,Success
"*aMM0++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMO2*hMK2*iKM0^ab^ac^ad^ae^bf^cg^eh^di,13,3",-0.6159154,4414.227,23.18041,CouldNotStabilize
"*aMM0+++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO0^ab^ac^ad^ae^cf,10,3",-0.545325,6039.701,18.88902,CouldNotStabilize
"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3",12.33352,5916.844,29.62993,Success
"*aMM0++*bNM2+++*cMN1*dLM2+++*eML1++++^ab^ac^ad^ae,20,3",-0.5086554,2732.102,19.88396,CouldNotStabilize
"*aMM0+++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNN1*gLL3++++++^ab^ac^ad^ae^bf^cf^dg^eg,15,3",-0.01459636,3954.087,0.6653878,CouldNotStabilize
"*aMM0++++++*bNM2*cMN1*dLM1++*eML2*fNN3*gLL3*hLN4*iNL4^ab^ac^ad^ae^cf^eg^ch^ei^bf^dg^dh^ib,10,3",-0.440705,3473.075,1.763033,CouldNotStabilize
"*aMM0+++++*bNM3++*cMN3++*dLM3+*eML0*fOM1++++*gMO2++++*hKM1++++*iMK2++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-6.323974e-05,5429.439,4.709063,CouldNotStabilize
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM1*gMO2*hKM1*iMK2*lKK4*kKL4*jLK3*mOL4*nOK4*oNK4^ab^ac^ad^ae^bf^cg^dh^ei^mn^jl^kl^fm^hk^ij^io^on,13,3",-0.007371826,2897.46,1.78077,CouldNotStabilize
"*aMM4+++++++++*bNM4++++++++++++++++*cNL0++++++++++++++++*dOL2+++++++++++++++++*eNK1++++++++*fMK2----------------*gOK2----------------*hML1--------*iOM4++++++++++++++++*jLL3*kPL0++++++++*lMJ1----------------^ab^bc^bd^de^cf^bg^ch^ei^hj^jk,70,3",0.0,0.0,0.0,Timeout
"*aMM0++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNL0----*gLN0----^ab^ac^ad^ae^ef^dg,10,3",20.17605,4400.597,30.67219,Success
"*aMM0-----*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,84,3",7.464813,7157.352,26.51684,Success
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------*gNL3-------------^ab^ac^ad^ae^df^eg^cf^gc,6,3",-0.0003571793,2090.984,0.1260216,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3-------*gNL3------^ab^ac^ad^ae^df^eg^cf^gb,10,3",-0.003770829,1805.828,0.1246588,CouldNotStabilize
"*aMM0----*bNM2++*cMN1++*dLM2++*eML1++*fMO1++*gKM2++*hMK1++*iOM2++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,46,3",8.867986,5330.971,24.46075,Success
"*aMM4++++++++++++++++*bNM0++++++++*cNL0++++++++++++++++*dOL2++++++++++++++++*eNK1*fMK2--------*gOK2----------------^ab^bc^cd^de^cf^dg,70,3",0.0,0.0,0.0,Timeout
"*aMM0+*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3",16.9936,6720.597,27.09562,Success
"*aMM0++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++++*gKM2+++++*hMK1+++++*iOM2+++++*jNL3*kLN3^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,40,3",4.08,5732.468,11.713,Success
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3---------*gNL3---------^ab^ac^ad^ae^df^eg^cf^gc,6,3",0.4879205,1789.38,11.91753,Success
"*aMM0++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1++++*gKM2++++*hMK1++++*iOM2++++*jNL4*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,45,3",-0.297248,6229.101,5.178487,CouldNotStabilize
"*aMM0+++++*bNM2+++++*cMN1+++*dLM2+++++*eML1+++++*fLL4++++*gLN0+++++*hNL0+++++*iNN3++^ab^ac^ad^ae^ef^cg^eh^ci,10,3",26.85827,9006.136,15.19671,Success
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++*fNN4^ab^ac^ad^ae^cf,10,3",-9.833158e-05,3976.826,0.6956245,CouldNotStabilize
"*aMM0+++++*bNM2++++*cMN1++++*dLM2*eML1^ab^ac^ad^ae,10,3",-0.3733294,3373.95,7.078918,CouldNotStabilize
"*aMM0+++*bNM2++++++*cMN1++++++*dLM2++++++*eML1++++++*fNN4*gOM1*hMO4*iKM4^ab^ac^ad^ae^bf^dg^fc^eg,30,77,3",0.0,0.0,0.0,Timeout
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL3++*kLN3++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3",-0.04122262,2676.176,3.028279e-06,CouldNotStabilize
"*aMM0++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^kc,56,3",6.454278,10300.09,17.57646,HitBoundary
"*aMM0+++++*bNM2+++*cMN2+++*dLM1+++*eML1+++*fNN2*gLN0^ab^ac^ad^ae^bf^dg,30,3",-0.6646481,4948.201,20.01541,CouldNotStabilize
"*aMM0+++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNN3++*gLL1^ab^ac^ad^ae^ef^dg^fc^gb,70,3",0.0,0.0,0.0,Timeout
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3-----*gNL3-----^ab^ac^ad^ae^df^eg^cf^bg,2,3",42.78661,2138.157,9.438025,Success
"*aMM0+++++*bNM2+++*cMN1+++++*dLM2+++++*eML1+++++*fLL3--*gNN3-----------^ab^ac^ad^ae^df^eg^cf^gg,10,3",0.0,0.0,0.0,Timeout
"*aMM0*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN4*iLL4^ab^ac^ad^ae^df^eg^ch^di^fc^bg,30,3",15.46935,4864.631,29.12335,Success
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO0*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ci^ej^bk,10,3",-0.5060748,9414.688,15.81323,CouldNotStabilize
"*aMM0----*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0--*gNL0--^ab^ac^ad^ae^df^ef^bg^cg,6,3",21.36138,3967.149,38.18048,Success
"*aMM0-*bNM2+*cMN1+*dLM2+*eML1+*fLN3------------*gNL3------------^ab^ac^ad^ae^df^bg^ef^cg^bg,30,",-0.2469953,1925.811,9.258798e-05,CouldNotStabilize
"*aMM0+++++*bNM1*cMN3*dLM2+++*eML1*fNN3*gNL3^ab^ac^ad^ae^cf^bg,10,3",-0.6304194,3266.315,1.574451,CouldNotStabilize
"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^ck,55,3",12.59781,5916.844,30.0389,Success
"*aMM0++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,6,1",1.940931,6495.258,14.0902,HitBoundary
"*aMM0+++++*bNM3+++*cMN3+*dLM3*eML3*fOM1*gMO2*hKM1+++*iMK2+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.428946,3565.27,7.251455,CouldNotStabilize
"*aMM1+*bNM0++++++++++++++++*cOM3----------------*dNL0++++++++++++++++*eOL2----^ab^bc^cd^de,70,3",0.0,0.0,0.0,Timeout
"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-*hNN2*iLL1^ab^ac^ad^ae^df^eg^ch^di^fc,15,3",17.6895,4558.521,34.2323,Success
"*aMM4++*bNM0+++*cMN4+++*dLM4+++*eML4++++++*fMO1++++++++*gKM2++++++++*hKN4*iKO1+++*jNO4*kOO2+++*lOM2++++++++*mOL4*nOK1++*oMK1++++++++*pLK4*qKK2+++*rLN3++++++++++*sNL3++++++++++*tPM3+++*uMP3+^ab^ac^ad^ae^cf^dg^fh^hi^ej^bk^cl^lm^mn^lo^gp^gq^hr^gs^ht^tu,70,3",0.0,0.0,0.0,Timeout
"*aMM0++++++++++++++++*bNM2+++*cMN1++*dLM2*eML1^ab^ac^ad^ae,19,3",-0.3772425,7182.042,1.943534,CouldNotStabilize
"*aMM0+++++*bNM1*cMN1+++*dLM2+++*eML1^ab^ac^ad^ae,16,2",-3.328217,3226.075,40.65154,CouldNotStabilize
"*aMM0+++*bNM2+*cMN1*dLM2*eML1*fOM0*gMO0*hKM0*iMK0*rOO3*jKL2*kLK1*lOL2*uOK3*mNK1*nON2*oNO1*tKK3*pLO1*sKO3*qKN2^ab^ac^ad^ae^bf^cg^dh^ei^mu^nr^or^fl^hj^ik^im^lu^fn^go^jt^kt^gp^qs^hq^ps,30,3",-0.3505523,9076.45,3.171316,CouldNotStabilize
"*aMM2++*bNM0+*cMN0+*dLM1+*eML1+*fLN3-----------*gNL3-----------^ab^ac^ad^ae^df^eg^bf^cg,0,3",-0.2934754,3799.065,4.54276,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3----*gNL3---^ab^ac^ad^ae^cf^bg,3,3",-0.0008847439,1827.959,0.1916033,CouldNotStabilize
"*aMM4++++++++++++++++*bNM0++++++++*cNL0++++++++++++++++*dOL2++++++++++++++++*eNK1*fMK2--------*gOK2----------------*hLM4----^ab^bc^bd^de^ef^cg^fh,70,3",0.0,0.0,0.0,Timeout
"*aMM0+*bNM2*cMN1++*dLM2++++*eML1++*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,4,1",-0.006465737,2583.594,1.860421,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMJ3+*hMK1----------------*iOL4--------^ab^bc^cd^de^df^dg^fh^fi,70,3",0.0,0.0,0.0,Timeout
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO0*gOM0*hMK4^ab^ac^ad^ae^cf^bg^eh,10,3",-0.6664553,7780.688,6.927842,CouldNotStabilize
"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0-*gNL0-^ab^ac^ad^ae^df^fc^eg^gb,15,3",24.49266,5047.024,31.57057,Success
"*aMM4++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN4++*gLL3++^ab^ac^ad^ae^bf^cf^dg^eg,20,3",0.0,0.0,0.0,Error
"*aMM0-*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL4*kLN0+*lMP1+++*mPM1+++*nJM2+++*oMJ1+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",-0.02632555,5193.084,3.848228,CouldNotStabilize
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3----------------*gNL3----------------^ab^ac^ad^ae^df^eg^bf^cg,6,3",9.545917,2074.025,12.23502,Success
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fOM2*gNN0------*hNL3*iMO1+*jLN3*kKM2+*lLL0----*mMK1+*nLO4*oOL4*pKN4*qNK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^in^jn^ho^fo^kp^pj^mq^hq^le,28,3",-0.001741819,3809.431,2.427612,CouldNotStabilize
"*aMM0---*bNM2++*cMN1++*dLM2++*eML1++*fLN0-*gNL0-^ab^ac^ad^ae^df^eg^cf^gb,30,3",-0.1078268,4180.271,0.005963088,CouldNotStabilize
"*aMM0++++++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++*gNL0++*hOM2+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,73,3",8.20625,8678.97,21.68343,HitBoundary
"*aMM0++++*bNM2*cMN1*dLM2*eML2*fLN3*gNL3^ab^ac^ad^ae^cf^bg,12,0",-0.1913833,2895.349,0.1404298,CouldNotStabilize
"*aMM0-*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jc,57,3",11.96771,5975.227,27.18458,Success
"*aMM0+++++*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++*gNL0+*hOM1+++*iMO1+++*jMK1+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,62,3",-0.3226552,7632.82,0.1976765,CouldNotStabilize
"*aMM2+++++++++++++++++*bNM2++++*cMN1+++++*dLM2+++++*eML2+++++^ab^ac^ad^ae,45,3",0.0,0.0,0.0,Error
"*aMM1++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNN3*gLL3*hLN4*iNL4^ab^ac^ad^ae^cf^eg^ch^ei^bf^dg^dh^ib,10,3",0.0,0.0,0.0,Error
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++*eML4*fNL3*gLL2^ab^ac^ad^ae^cf^eg^bf^dg,10,3",-0.4972133,3765.989,15.16078,CouldNotStabilize
"*aMM0+++++*bNM1*cMN1+++*dLM2+++*eML1+++*fOM3+++*gMO3+++*hKM3+++*iMK0+^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.3342141,5213.5,19.14028,CouldNotStabilize
"*aMM0*bNM2++*cMN1+*dLM2+*eML1+*fOM2*gNN4-*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,3,1",-0.0002646532,2296.764,3.611343,CouldNotStabilize
"*aMM0+++++*bNM3*cMN3*dLM2*eML1*fOM3+++*gMO3+++^ab^ac^ad^ae^bf^cg,5,3",-0.7493539,3174.797,7.50946,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML0^ab^ac^ad^ae,13,3",-0.7436988,4670.138,13.96675,CouldNotStabilize
"*aMM0+*bNM2+++*cMN1+++*dLM2+*eML1^ab^ac^ad^ae,5,3",-6.21947e-05,2365.206,0.1563285,CouldNotStabilize
"*aMM0+*bNM2*cMN1*dLM2*eML1*fOM2++*gMO2++*hKM2++*iMK2+++*jNN1*kLL4^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,18,3",-0.001952025,2805.956,0.909732,CouldNotStabilize
"*aMM0-*bNM2++*cMN1+*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb,57,3",-0.006157211,5935.414,1.300978,CouldNotStabilize
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^jb^kc,55,3",12.32506,5983.786,27.39709,Success
"*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML1+++*fNL2+*gLN2+^ab^ac^ad^ae^ef^dg,29,3",-0.03021021,3679.575,2.762502,CouldNotStabilize
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^cj^ek^bc^ej,50,3",1.760862,6582.201,13.64771,HitBoundary
"*aMM0+++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,56,3",18.69596,9480.287,23.54854,HitBoundary
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOK2----------------*gMK2----------------*hOJ2++++++++*iPJ2----*jMJ0--------*kMN4----------------^ab^bc^cd^de^df^dg^gh^ai^aj^jk,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM3+*cMN3*dLM3*eML3*fOM2+++*gPM2++++*hMO1+++*iMP1++++*jMK1+++*kKM2+++^ab^ac^ad^ae^bf^dg^ch^ei^cj^ek,30,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM3*cMN3*dLM2*eML1+++^ab^ac^ad^ae,30,3",-0.6522793,3108.214,2.371594,CouldNotStabilize
"*aMM0+++++*bNM2++++*cMN1++*dLM2+++++++++++*eML3+++++++++*fLL3+++++*gNN3++++*hLN2*iNL3^ab^ac^ad^ae^df^bg^dh^bi,10,3",-0.4805073,5104.835,5.78647,CouldNotStabilize
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gMO4^ab^ac^ad^ae^bf,10,0",0.0,0.0,0.0,Timeout
"*aMM0---*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL3++*kLN3++*lLL0*mNN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^el^dl^bm^cm,85,3",-0.1747507,5335.71,0.0002240607,CouldNotStabilize
"*aMM4+++++++*bNM0++++*cNN2++++*dLM2++++*eML1++++*fLN0+++*gNL0+++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,65,3",0.0,0.0,0.0,Timeout
"*aMM0+*bNM3+++*cMN3+++*dLM3++*eML3+*fOM1+*gMO2++++*hKM1++++*iMK2++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.000192043,3071.806,0.9504925,CouldNotStabilize
"*aMM4+++++++*bNM0++++*cNN0++++++++++++++++*dOL2++++++++++++++++*eNK1*fMK2--------*gOK2----------------*hLM4----^ab^bc^cd^de^df^dg^fh,70,3",0.0,0.0,0.0,Timeout
"*aMM0++++++++++*bNM2*cMN1*dLM2*eLL1^ab^ac^ad^ae,3,0",0.0,0.0,0.0,Timeout
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fLN3-*gNL3-^ab^ac^ad^ae^cf^bf^eg^dg,20,3",-0.1055625,2170.148,0.001186345,CouldNotStabilize
"*aMM0--*bNM2+*cMN1+*dLM2+*eML1+*fLN3---------------*gNL3----------------^ab^ac^ad^ae^cf^df^eg^bg,19,3",-0.02593741,1754.647,0.6972689,CouldNotStabilize
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOL1*gLL4++*hKL4++++++++++++++++*iPL4++++++++*jMJ0++++++++++++++++*kLN0----*lMK1----------------*mMN3++++^ab^bc^cd^be^df^eg^gh^hi^fj^ik^hl^jm,70,3",0.0,0.0,0.0,Timeout
"*aMM0++++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNL4*gLN4*hKN1*iNK0*jLO3*kOL3^ab^ac^ad^ae^ef^dg^gh^fi^gj^fk,5,3",-0.2871522,7294.389,24.86284,CouldNotStabilize
"*aMM0+*bNM2+*cMN1+*dLM2+*eML1+*fLN3--*gNL3--^ab^ac^ad^ae^cf^eg,5,3",20.11667,2344.066,9.804667,Success
"*aMM2++++++++++++++++*bML3----------------*cNL2++++++++++++++++*dNK1++++++++*eNJ0++++++++++++++++*fOL1*gLL4++*hKL4++++++++++++++++^ab^bc^bd^de^ef^cg^fh,70,3",0.0,0.0,0.0,Timeout
"*aMM0++++++++++*bNM2+++*cMN1++++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,60,3",21.63221,9414.828,14.28057,Success
"*aMM2++++++++++++++++*bLM1+++^ab,70,3",0.0,0.0,0.0,Error
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN4-*gNL4-^ab^ac^ad^ae^cd^bf,5,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMK4*gOM4*hMO4*iKM4^ab^ac^ad^ae^cf^bg^dh^ei,10,3",0.0,0.0,0.0,Timeout
"*aMM0*bNM2*cMN4*dLM4*eML4*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^dl,9,1",-0.6726226,1678.0,2.086799,CouldNotStabilize
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1+++*gMO2+++++*hKM1+++++*iMK2+++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.01000165,3466.56,1.041987,CouldNotStabilize
"*aMM4++++++++++++++++*bNM0++++++++*cNL0++++++++++++++++*dOL2++++++++++++++++*eNK1*fMK1----------------*gNJ1++++++++++++++++*hOK1--------^ab^bc^cd^de^df^dg^fh,70,3",0.0,0.0,0.0,Timeout
"*aMM0+++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1++++*gKM2++++*hMK1++++*iOM2++++*jNL3++*kLN3++*lLL0+*mNN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^km,25,3",0.0,0.0,0.0,Timeout
"*aMM0-*bNM1+++*cMN2+++*dLM1+++*eML2+++*fLN0++*gNL0++*hOM1+++*iMO1+++*jMK1+++*kKM1++++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,63,3",-0.002769984,6666.582,0.178965,CouldNotStabilize
"*aMM0-*bNM2++*cMN1+*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,7,2",-0.2034374,1997.579,8.324827,CouldNotStabilize
"*aMM0*bNM2++*cMN1++*dLM2++*eML1++*fNL3------*gLN3------^ab^ac^ad^ae^ef^dg,12,3",0.6067764,2290.185,8.636227,Success
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*iNL0+*hLN4^ab^ac^ad^ae^cf^bf^eg^dh^di^hb^eg^dh,10,3",0.0,0.0,0.0,Timeout
"*aMM0--*bNM2++*cMN1++*dLM2++*eML1++*fMO1++*gKM2++*hMK1++*iOM2++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc,54,3",6.392492,5234.357,41.03863,HitBoundary
