config,range,cost,velocity
"*aMM0++++++++++++++*bNM2+++*cMN1+++*dLM2*eML1^ab^ac^ad^ae,15,2",-0.3959399,6313.182,2.48983
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1++++*fNN3^ab^ac^ad^ae^cf,10,3",-0.0008900829,4130.864,0.5306985
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++*eML1+++*fOM3++++++++++*gMO3^ab^ac^ad^ae^bf^cg,5,3",-0.7844429,4021.892,10.86196
"*aMM0++++*bNM2++*cMN1++*dLM2++*eML1++^ab^ac^ad^ae,17,1",3.514865,3001.148,15.77164
"*aMM0*bNM4*cMN4*dLM4*eML4*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,6,0",-0.8116253,1600.0,1.714552e-07
"*aMM0++++++*bNM2++*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,3",-0.4028769,3473.075,5.626629
"*aMM0+++++*bNM1*cMN1+++*dLM2+++*eML1+++*fOM3+++*gMO3+++*hKM3+++*iMK3+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.4970818,3725.429,36.28825
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3+++*gNL3++++^ab^ac^ad^ae^df^fc^eg^gb,20,3",-0.006301298,3663.936,0.1237765
"*aMM0*bNM4*cMN4*dLM4*eML4*fOM2*gNN2*hNL2*iMO1*jLN1*kKM2*lLL2*mMK1*nPM4*oON4*pOL4*qNO4*rMP4*sLO4*tKN4*uJM4*vKL4*wNK4*xLK4*yMJ4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^fn^fo^fp^iq^ir^is^kt^ku^kv^mw^mx^my^cg^dj^eh^el,10,3",-0.00126659,2224.0,1.507002
"*aMM0+++++++++++*bNM2*cMN1*dLM2*eML1*fMO2*gOM1*hKM1*iMK2*jNN2*kLL2*lLN1*mNL1^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",1.625745,5478.083,14.62659
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,3,0",-0.2135844,2665.561,0.01472077
"*aMM0+++++*bNM2+++++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",-7.255689e-06,3639.076,0.4961935
"*aMM0+++*bNM2+++*cMN1+++*dLM0*eML1+++*fOM1*gMO2*hMK4^ab^ac^ad^ae^bf^cg^eh,13,3",-0.5808809,4349.547,10.13849
"*aMM0+++++++++*bNM2++*cMN1*dLM2*eML1^ab^ac^ad^ae,32,1",-0.5559509,4217.951,3.430716
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM1*gMO2*hKM1*iMK2*lKK3*kKL4*jLK4*mOL2*nOK3*oNK2*pON2*qNO1*rOO3*sLO1*tKO3*uKN4^ab^ac^ad^ae^bf^cg^dh^ei^mn^jl^kl^fm^hk^ij^io^on^fp^gq^qr^pr^gs^st^hu^ut,13,3",-0.01021146,3527.762,3.73849
"*aMM0+++++*bNM2++*cMN2++++*dLM2+++*eML2++^ab^ac^ad^ae,5,3",-0.2487002,3433.013,1.549456
"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO0*gOM0*hMK0*iKM0^ab^ac^ad^ae^cf^bg^eh^di,10,3",1.169984,9918.767,14.27182
"*aMM0*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,9,2",-0.3159905,2072.202,0.00610224
"*aMM0*bNM2*cMN1*dLM0*eML4^ab^ac^ad^ae,19,1",-0.7661716,3156.0,5.84349
"*aMM0++++*bNM2++*cMN1++*dLM2+*eML1+*fLN3-*gNL3-^ab^ac^ad^ae^cf^bg,12,0",-0.007747663,3072.921,1.031534
"*aMM0++++*bNM2++*cMN1++*dLM2+*eML1*fMO2*gOM1*hKM1*iMK2^ab^ac^ad^ae^cf^bg^dh^ei,25,3",-0.002532844,3206.835,11.23278
"*aMM0+++++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN3+++++++*gNL3+++++++^ab^ac^ad^ae^cf^bg,26,0",8.095365,4544.578,10.75244
"*aMM0++++*bNM2+*cMN1+*dLM2*eML1*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,4,1",-0.1569935,2788.523,14.06026
"*aMM0+++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,26,2",-0.01348646,2981.95,0.03917725
"*aMM0*bNM4*cMN4*dLM4*eML4*fOM2*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4*nPM4*oON4*pOL4*qNO4*rMP4*sLO4*tKN4*uJM4*vKL4*wNK4*xLK4*yMJ4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^fn^fo^fp^iq^ir^is^kt^ku^kv^mw^mx^my^cg^dj^eh^el,10,3",-0.6214221,1678.0,2.593025
"*aMM0+++++*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,8,3",-0.4032866,3142.152,0.001121847
"*aMM0++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jNN2++++*kLL2++++*lLN1++++*mNL1^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl^bm,25,3",11.58816,8035.308,9.546652
"*aMM0++*bNM2++*cMN1++*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,6,1",-0.3219415,2585.178,12.12978
"*aMM2+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3+++++++*gNL3+++++++^ab^ac^ad^ae^cf^bg,26,0",-1.0,-1.0,-1.0
"*aMM0++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,26,1",-0.0126018,2735.148,1.866832e-06
"*aMM0++*bNM2+*cMN1+*dLM2+*eML1^ab^ac^ad^ae,10,3",-0.715391,2372.039,28.43252
"*aMM0++++*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,4,1",10.54953,2841.898,20.47435
"*aMM0++*bNM2++*cMN1+*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,6,1",-0.3228048,2545.365,12.37148
"*aMM0*bNM2*cMN1*dLM2*eML4^ab^ac^ad^ae,2,1",-1.847747,1834.0,10.59837
"*aMM0+++++*bNM3++*cMN2+++++*dLM2+++++*eML1+++++*fOM3+++*gMO3+++*hMK3+++*iKM3+++^ab^ac^ad^ae^bf^cg^eh^di,5,3",-0.2324453,4243.464,15.07957
"*aMM0++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN3+*gNL4+++++++*hNK2++*iLO2++*jOL1++*kKN1++^ab^ac^ad^ae^cf^bg^gh^gj^fi^fk,26,0",-0.004031796,3387.334,0.7617545
"*aMM0*bNM4*cMN4*dLM4*eML4*fOM2*gNN2*hNL2*iMO1*jLN1*kKM2*lLL2*mMK1*nPM4*oON4*pOL3*qNO4*rMP4*sLO3*tKN2*uJM4*vKL4*wNK4*xLK4*yMJ4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^fn^fo^fp^iq^ir^is^kt^ku^kv^mw^mx^my^cg^dj^eh^el,40,3",-0.3756696,2462.202,11.08048
"*aMM0*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,12,0",-0.2632784,1912.0,0.0003473944
"*aMM0*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL0*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,3,0",-0.3825338,3312.0,26.75849
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM1*gMO2*hKM1*iMK2*jKK3*kKL2*lLK1*mOL2*nOK3*oNK1*pON2*qNO1*rOO3*sLO1*tKO3*uKN2^ab^ac^ad^ae^bf^cg^dh^ei^mn^lj^kj^fm^hk^il^io^fp^gq^qr^pr^gs^st^hu^ut,30,3",0.3375623,3761.762,7.387743
"*aMM0+++*bNM2+++*cMN1+++*dLM2++*eML1+++*fOM4^ab^ac^ad^ae^bf,13,3",-0.0002084833,2938.047,0.3021141
"*aMM0+++++*bNM4+++*cMN4+++*dLM4+++*eML4+++*fOM3++++++++++*gMO3+++++++*hKM1++++++*iMK2++++++^ab^ac^ad^ae^bf^cg^dh^ei,20,3",-0.5586421,3894.567,3.628672
"*aMM0++++++++*bNM2+++*cMN1+++*dLM1+++*eML1+++*fMO0*gOM0*hNN4*iON3+^ab^ac^ad^ae^cf^bg^bh^ch^hi,10,3",-0.6616796,7203.436,5.296811
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM0*gMO3------*iKM0*hMK0^ab^ac^ad^ae^bf^cg^di^eh,13,3",-0.5136436,6761.452,0.493275
"*aMM0+++++++*bNM2++*cMN1++*dLM2+*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,9,3",-0.3115047,3848.916,9.710433
"*aMM0+++++++*bNM2++*cMN1++*dLM2++*eML1++^ab^ac^ad^ae,17,2",8.341223,3795.027,14.87319
"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM3*gMO3*iKM3^ab^ac^ad^ae^bf^cg^di,13,3",-0.009131061,3233.912,3.501524
"*aMM0++++*bNM2+++*cMN1++++*dLM2++++*eML1++^ab^ac^ad^ae,13,3",-4.693748e-05,3315.711,0.9654656
"*aMM0++++++++++*bNM2++*cMN1*dLM2*eML1^ab^ac^ad^ae,20,0",-0.5125071,4558.937,3.662188
"*aMM0++++*bNM2++*cMN1++*dLM2+*eML1^ab^ac^ad^ae,16,2",-0.3744723,2894.835,16.86157
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3+*gNL3+*hLN3+*iLL3+^ab^ac^ad^ae^bf^eg^ch^di,5,3",18.4348,3808.88,6.941589
"*aMM0+++*bNM2+*cMN1+*dLM2+*eML1^ab^ac^ad^ae,14,3",-0.6071293,2585.422,23.95667
"*aMM0+++++*bNM2+++*cMN1+++*dLM3*eML3*fNN2++*gLL4*hLN4*iNL2++^ab^ac^ad^ae^bf^cf^eg^dg^ch^dh^bi^ei,5,3",-0.7285824,3519.277,1.258785
"*aMM0*bNM3*cMN3*dLM3*eML3*fOM1*gMO2*hKM1*iMK2*jNN4*kLL2^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,5,3",-0.1389503,2310.403,7.493612
"*aMM0*bNM2++*cMN1++*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,3",-0.3804351,2205.202,11.63489
"*aMM0+++++++*bNM2+*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,3,0",-0.330788,3715.916,6.641337
"*aMM0+++++++++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,12,0",-0.399985,4854.083,4.852439e-06
"*aMM0++*bNM2+*cMN1+*dLM2+*eML1+*fOM3*gNN4*hNL4*iMO2*jLN4*kKM4*lLL4*mMK3*nNO4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el^in,10,0",-0.2684203,2636.928,12.51619
"*aMM0*bNM2*cMN4*dLM4*eML4^ab^ac^ad^ae,10,3",-0.731888,1678.0,2.002855
"*aMM0++*bNM2+++*cMN1++*dLM2+++*eML1+++*fLN3*gNL3+++++++*iNK4*hLL1+++*jOL4^ab^ac^ad^ae^cf^bg^gi^gj^dh^eh,26,0",-0.01002481,3120.603,6.989453
"*aMM0*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,9,3",-0.3159905,2072.202,0.00610224
"*aMM0+*bNM2++*cMN1++*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,15,3",-0.4851821,2387.594,8.224167
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++*eML1+++*fOM3++++++++++*gMO4++++++++++++++++++++++++++++++^ab^ac^ad^ae^bf^cg,5,3",-0.7774856,3941.792,14.57776
"*aMM0+++++*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1++++++*gMO2+++++*hKM1++++++*iMK2++++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.0002613562,4878.68,0.5962605
"*aMM0*bNM2*cMN2*dLM4*eML4^ab^ac^ad^ae,15,0",-0.7849908,1756.0,0.2984461
"*aMM0+++++++*bNM2++*cMN1++*dLM2++*eML1+*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,3,0",15.9723,3915.416,9.507356
"*aMM0+++++*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM2+++++*gMO1++++*hKM2+++*iMK1+++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.0007517122,4090.304,0.5029466
"*aMM0++++++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,15,2",16.57458,6557.307,8.951938
"*aMM0++++++++*bNM2++*cMN1++*dLM2++*eML1^ab^ac^ad^ae,16,0",-0.7020727,4030.016,16.16792
"*aMM0*bNM2++*cMN1++*dLM2++*eML1++*fOM4*gMO4*hKM4^ab^ac^ad^ae^bf^cg^dh,10,0",1.173315,2178.0,11.86987
"*aMM0++++++++*bNM2+++*cMN1++*dLM2*eML1^ab^ac^ad^ae,26,0",-0.5040854,4019.079,3.77718
"*aMM0------------------*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1++++*gMO2++++*hKM1++++*iMK2++++*jNN3+*kLL3+^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,18,3",-0.01577738,1864.506,0.000232425
"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+*fOM4^ab^ac^ad^ae^bf,13,3",-0.0006314269,2898.235,0.2863736
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN0+^ab^ac^ad^ae^bf^cf,5,3",-0.1142144,5052.593,10.18165
"*aMM0++++++++++*bNM4*cMN1+++*dLM2+++*eML1+++*fLN3*gNL3*hNN4*iON3*jOM4^ab^ac^ad^ae^cf^bg^bh^hi^bj,12,0",-0.4285578,5020.927,7.74499
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM3+++++++++++++++++++++++*gMO3+++++++++++^ab^ac^ad^ae^bf^cg,5,3",-0.783486,3844.326,10.06242
"*aMM0++++*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL4*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,6,0",-0.2088103,2735.148,0.0005567615
"*aMM0+++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,26,3",-0.01348646,2981.95,0.03917725
"*aMM0++++++++++*bNM2++*cMN1*dLM2*eML1^ab^ac^ad^ae,22,1",-0.5199341,4558.937,3.744277
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fOM4*gMO4*hKM2*iMK4^ab^ac^ad^ae^bf^cg^dh^ei,10,0",-0.0001933877,2096.75,4.695365
"*aMM0+++++*bNM3+++*cMN3+++*dLM3+++*eML3+++*fNN1+++*gNL2+++*hLN2+++*iLL1+++^ab^ac^ad^ae^bf^eg^ch^di,5,3",25.1176,3847.492,9.536378
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3+*gLL3+*hLN3*iNL3+^ab^ac^ad^ae^cf^eg^bf^dg^ch^dh^ei^ib,10,3",-0.001410077,3557.509,0.1546105
"*aMM0+*bNM3+++*cMN3+++*dLM3+++*eML3+++*fOM1++++*gMO2++++*hKM1++++*iMK2++++^ab^ac^ad^ae^bf^cg^dh^ei,5,3",14.86791,3255.685,9.594407
"*aMM0*bNM4*cMN4*dLM4*eML4*fOM2*gNN2*hNL2*iMO1*jLN1*kKM2*lLL0*mMK4*nPM4*oON4*pOL4*qNO4*rMP4*sLO4*tKN4*uJM4*vKL4*wNK4*xLK4*yMJ4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^fn^fo^fp^iq^ir^is^kt^ku^kv^mw^mx^my^cg^dj^eh^el,6,3",-0.5506153,3468.0,9.090159
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1+*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,14,3",-0.3169917,3368.339,31.14937
"*aMM0*bNM3*cMN3*dLM4*eML4*fOM4*gMO4*hKM4*iMK4*jNN4*kLL4^ab^ac^ad^ae^bf^cg^dh^ei^bj^dk,18,3",-0.7759854,1760.202,0.08453559
"*aMM0+*bNM3+*cMN3+*dLM3+*eML3+*fOM1++++*gMO2++++*hKM1++++*iMK2++++*kLL3+*jNN3+*lLN3+*mNL1^ab^ac^ad^ae^bf^cg^dh^ei^em^cl^bj^dk,15,3",-0.01807527,3549.083,7.194107
"*aMM0+++++*bNM2++*cMN0*dLM2++*eML2++^ab^ac^ad^ae,5,3",-0.9023151,4503.45,6.637558
"*aMM0++++++++*bNM2+++*cMN1+++*dLM2*eML1^ab^ac^ad^ae,11,1",-0.4138579,4074.641,5.279737
"*aMM0++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,19,3",-0.01278606,2291.977,0.03681049
"*aMM0*bNM2*cMN1*dLM2*eML2^ab^ac^ad^ae,18,2",-0.4258562,1912.0,0.3036391
"*aMM0+++*bNM2*cMN1*dLM2*eML1*fOM1*gMO2*hKM1*iMK2*jKL3*kLK3*lOL3*mNK3*nON3*oNO1*pLO1*qKN3^ab^ac^ad^ae^bf^cg^dh^ei^fl^hj^ik^im^fn^go^gp^hq,30,3",-0.4964299,3453.964,9.646714
"*aMM2*bNM3+++*cMN1+++*dLM3+++*eML1+++^ab^ac^ad^ae,5,3",-1.0,-1.0,-1.0
"*aMM0+++++++*bNM2++*cMN1++*dLM2++*eML1^ab^ac^ad^ae,15,1",-0.7357175,3728.527,17.11267
"*aMM0+++++*bNM2++*cMN2+*dLM2++*eML2++^ab^ac^ad^ae,5,3",-0.1042814,3208.138,6.31209
"*aMM0*bNM2*cMN1*dLM2*eML1*fOM4*gNN4*hNL2*iMO4*jLN4*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,10,3",-1.682227,1990.0,46.72338
"*aMM0+++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fNN3+++*gLL3+++*iLN3+++*hNL3+^ab^ac^ad^ae^cf^eg^ci^eh,10,3",-0.006130405,4513.339,0.3244947
"*aMM0+++++*bNM2+++*cMN2+*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",-0.1072472,3374.825,9.162518
"*aMM0+++++*bNM2+++*cMN1++++*dLM2+++++*eML1+++*fNN3*gLL3^ab^ac^ad^ae^cf^bf^eg^dg,20,3",-0.005956855,3873.215,1.310265
"*aMM0*bNM4*cMN4*dLM4*eML4^ab^ac^ad^ae,20,2",-0.8116431,1600.0,4.716659e-08
"*aMM0++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,16,0",-0.4138383,2291.977,2.563202e-05
"*aMM0+++++++++++*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,12,3",-0.399985,4854.083,4.852439e-06
"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+*eML1^ab^ac^ad^ae,10,3",-0.3303809,4101.329,13.45805
"*aMM0++++++*bNM2++*cMN1+*dLM2*eML1^ab^ac^ad^ae,20,1",-0.4888017,3339.562,5.232073
"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,11,1",11.20836,4318.766,15.42131
"*aMM0+++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+^ab^ac^ad^ae,26,1",-0.3719387,5246.959,17.72691
"*aMM0++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++^ab^ac^ad^ae,10,3",7.140615,4410.125,18.65762
"*aMM0++++*bNM2++*cMN1++*dLM2++*eML1++^ab^ac^ad^ae,19,1",3.04571,3001.148,14.88299
"*aMM0+++++*bNM3+++*cMN3+++*dLM2+++++*eML1+++++*fOM3+++*gMO2+++++*hMK3+++*iKM3+++^ab^ac^ad^ae^bf^cg^eh^di,5,3",-0.2775073,4248.377,16.81657
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM3+++*gMO3+++*hKM3+++*iMK3+^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.0003914131,3837.839,0.3548142
"*aMM0+++++++++++++*bNM2++*cMN1*dLM2*eML1^ab^ac^ad^ae,16,2",-0.4702933,5708.286,3.839734
"*aMM0+++*bNM2+*cMN1*dLM2*eML1*fOM4*gNN4*hNL3*iMO4*jLN3*kKM4*lLL4*mMK4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^cg^dj^eh^el,6,0",-0.309679,2692.248,9.362698
"*aMM0*bNM3*cMN3*dLM3*eML4*fOM4*gMO4*hKM4*iMK4^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.7946509,1840.302,0.04157732
"*aMM0*bNM2*cMN1*dLM2*eML1*fMO2*gOM1*hKM0*iMK4^ab^ac^ad^ae^cf^bg^dh^ei,13,3",-0.6836543,3468.0,0.9516305
"*aMM0++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2++*gOM2++*hMK2++*iKM2^ab^ac^ad^ae^cf^bg^eh^di,10,3",-0.001189205,4830.267,0.06416518
"*aMM2*bNM3+++*cMN1+++*dLM3*eML1+++^ab^ac^ad^ae,5,3",-1.0,-1.0,-1.0
"*aMM0*bNM2*cMN1*dLM0*eML4^ab^ac^ad^ae,14,1",-0.7798879,3156.0,6.224643
"*aMM0+++++*bNM2+++++*cMN1++++*dLM2*eML1^ab^ac^ad^ae,10,3",-0.3729168,3468.888,6.957952
"*aMM0++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jNN2++++*kLL2++++*lLN1++++^ab^ac^ad^ae^cf^bg^dh^ei^bj^ek^dl,25,3",-8.8109e-06,7957.308,1.124781
"*aMM0+++++++*bNM2++*cMN1++*dLM2++*eML1^ab^ac^ad^ae,17,2",-0.7490762,3728.527,16.84479
"*aMM0*bNM4*cMN4*dLM4*eML4*fOM2*gNN2*hNL2*iMO1*jLN2*kKM4*lLL4*mMK4*nPM4*oON4*pOL4*qNO4*rMP4*sLO4*tKN4*uJM4*vKL4*wNK4*xLK4*yMJ4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^fn^fo^fp^iq^ir^is^kt^ku^kv^mw^mx^my^cg^dj^eh^el,10,3",-0.5285845,1990.0,7.976403
"*aMM0++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN3*gNL4*iMO4*hOM4^ab^ac^ad^ae^cf^bg^ci^bh,12,0",-6.175747e-06,5060.788,2.188961
"*aMM0+*bNM2++*cMN1++*dLM2++*eML1++*fNN4*gNL3*hLN3*iLL4^ab^ac^ad^ae^bf^bg^ch^di^cf^dh^eg^ei,10,1",3.608292,2520.594,10.49015
"*aMM0*bNM2*cMN1*dLM2*eML2^ab^ac^ad^ae,42,1",-0.6273862,1912.0,0.03243523
"*aMM0+++++*bNM2++++++++++++++++++++++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",-1.590385,11009.64,27.81804
"*aMM0+*bNM2*cMN1*dLM2*eML1^ab^ac^ad^ae,14,3",-0.3572634,2094.393,3.766243e-05
"*aMM0++*bNM4*cMN4*dLM4*eML4*fOM2+++*gNN2+++*hNL2+++*iMO1+++*jLN1+++*kKM2+++*lLL2++*mMK1*nPM4*oON4*pOL3*qNO4*rMP4*sLO3*tKN3*uJM4*vKL4*wNK3*xLK4*yMJ4^ab^ac^ad^ae^bf^bg^bh^ci^cj^dk^dl^em^fn^fo^fp^iq^ir^is^kt^ku^kv^mw^mx^my^cg^dj^eh^el,6,3",-0.008993722,3723.255,0.4673673
"*aMM0++*bNM2+++++*cMN2+++++*dLM2+++++*eML2+++++*gLN3*iNN1*hLL1*fNL3^ab^ac^ad^ae^dg^bi^eh^ef,10,3",-0.005396428,3771.928,0.003899278
"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM0*gMO4^ab^ac^ad^ae^bf^cg,13,3",-0.7218944,4393.61,17.31674
"*aMM0+++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNN3++*gLL3+*hLN4*iNL4^ab^ac^ad^ae^cf^eg^ch^ei^bf^dg^dh^ib,10,3",9.221772,3940.03,18.32898
"*aMM0++++++++++++++++*bNM2++++*cMN1++++*dLM2++*eML1^ab^ac^ad^ae,26,2",-0.3545236,7451.979,7.643461
"*aMM0*bNM2*cMN1*dLM2*eML1*fMO2*gOM4*hKM4*iMK4^ab^ac^ad^ae^cf^bg^dh^ei,25,3",-0.5986838,1990.0,9.534923
"*aMM0+++*bNM2*cMN4*dLM2*eML1*fOM1*gMO2*hKM1*iMK2*lKK4*kKL4*jLK4*mOL4*nOK4*oNK4^ab^ac^ad^ae^bf^cg^dh^ei^mn^jl^kl^fm^hk^ij^io^on,13,3",-0.375921,2739.359,35.60113
"*aMM0+++++++++++++++*bNM2+++*cMN1+++*dLM2*eML1^ab^ac^ad^ae,12,1",-0.3744094,6763.544,2.304212
"*aMM0+++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fLN3+++++++*gNL3+++++++^ab^ac^ad^ae^cf^bg,26,0",2.432909,3520.91,11.15638
"*aMM0*bNM2*cMN0*dLM4*eML4^ab^ac^ad^ae,28,3",-0.7684001,3078.0,0.3321221
"*aMM0+++++*bNM2+*cMN2++++*dLM2++++*eML2++++^ab^ac^ad^ae,5,3",-0.1971908,3596.638,2.882158
