config,range,cost,velocity
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",9.999299,3470.2,20.00051
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",31.84147,6335.399,25.95175
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",2.051994,6359.95,12.84725
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",2.051994,6359.95,12.84725
"*aMM0++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",2.115474,6113.148,14.77503
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",2.051994,6359.95,12.84725
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",2.051994,6359.95,12.84725
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",2.051994,6359.95,12.84725
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",2.051994,6359.95,12.84725
"*aMM1+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",-0.2465029,4258.938,6.683816
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2++*gOM1++*hMK2++*iKM1++*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",31.09223,6625.951,24.11763
"*aMM2+++++*bNM4++*cMN1+++*dLM2+++*eML1+++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",-0.4598684,4281.126,4.360831
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2-*gOM1-*hMK2-*iKM1-*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",32.35538,6270.648,25.83848
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",31.84147,6335.399,25.95175
"*aMM0++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",31.84147,6335.399,25.95175
"*aMM0++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2++*gOM1++*hMK2++*iKM1++*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",30.17192,6379.148,26.04464
"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2-*gOM1-*hMK2-*iKM1-*jNL0-*kLN0-^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",21.69767,5294.274,30.64929
"*aMM0++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",26.93784,5892.227,29.38647
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2++*gOM1++*hMK2++*iKM1++*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^bj^dk^ck,18,3",31.09223,6625.951,24.11763
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2++*gOM1++*hMK2++*iKM1++*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",31.09223,6625.951,24.11763
"*aMM0+++++*bNM2++*cMN1++*dLM2++*eML1++*fMO2++*gOM1++*hMK2++*iKM1++*jNL2*kLN2^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",4.350327,3981.951,16.10383
"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2-*gOM1-*hMK2-*iKM1-*jNL0-*kLN0-^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",21.69767,5294.274,30.64929
"*aMM0+*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2-*gOM1-*hMK2-*iKM1-*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",28.8541,5629.893,31.17996
"*aMM0+++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2*gOM1*hMK2*iKM1*jNL0*kLN0^ab^ac^ad^ae^cf^bg^eh^di^ej^dk^bj^ck,18,3",28.22391,6105.61,27.6753
"*aMM0++++++++++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO2+++*gOM1+++*hKM1+++*iMK2+++*jLN0*kNL0^ab^ac^ad^ae^cf^bg^dh^ei^dj^ek,20,3",31.44588,9325.498,13.49341
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0*hNN4*iLL4*jMO1*kLO2*lKM2*mKN1*nOM2*oOL1*pMK1*qNK2^ab^ac^ad^ae^df^eg^ch^ei^cj^jk^dl^lm^bn^go^ep^pq^fc^gb^bh^id^fk^fm^on^gq,34,3",22.57973,6894.201,22.83035
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hNN4*iLL4*jMO1*kLO2*lKM2*mKN1*nOM2*oOL1*pMK1*qNK2^ab^ac^ad^ae^df^eg^ch^ei^cj^jk^dl^lm^bn^go^ep^pq^fc^gb^bh^id^fk^fm^on^gq,30,3",34.0644,8080.919,21.63239
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+++*gNL0+++*hNN4*iLL4*jMO1*kLO2*lKM2*mKN1*nOM2*oOL1*pMK1*qNK2^ab^ac^ad^ae^df^eg^ch^ei^cj^jk^dl^lm^bn^go^ep^pq^fc^gb^bh^id^fk^fm^on^gq,30,3",34.0644,8080.919,21.63239
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0*gNL0*hNN4*iLL4*jMO1*kLO2*lKM2*mKN1*nOM2*oOL1*pMK1*qNK2^ab^ac^ad^ae^df^eg^ch^ei^cj^jk^dl^lm^bn^go^ep^pq^fc^gb^bh^id^fk^fm^on^gq,34,3",22.57973,6894.201,22.83035
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+*hNN4*iLL4*jMO1*kLO2*lKM2*mKN1*nOM2*oOL1*pMK1*qNK2^ab^ac^ad^ae^df^eg^ch^ei^cj^jk^dl^lm^bn^go^ep^pq^fc^gb^bh^id^fk^fm^on^gq,34,3",25.48003,7258.987,22.24527
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,51,3",11.24591,5619.001,26.55558
"*aMM0---*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0++*gNL0++*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,65,3",11.31046,6298.344,28.6937
"*aMM0+++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNN3*gLL3*hLN3*iNL3^ab^ac^ad^ae^cf^eg^dh^bi,5,3",11.8048,4086.354,9.10463
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*hLN3*iNL3^ab^ac^ad^ae^cf^eg^dh^bi,5,3",13.55591,3790.603,5.210232
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*hLN3*iNL3^ab^ac^ad^ae^cf^eg^dh^bi,5,3",13.55591,3790.603,5.210232
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*hLN3*iNL3^ab^ac^ad^ae^cf^eg^dh^bi,5,3",13.55591,3790.603,5.210232
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*hLN3*iNL3^ab^ac^ad^ae^cf^eg^dh^bi,5,3",13.55591,3790.603,5.210232
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*hLN3*iNL3^ab^ac^ad^ae^cf^eg^dh^bi,5,3",13.55591,3790.603,5.210232
"*aMM0+++++*bNM2++++*cMN1++++*dLM2++++*eML1++++*fNN3*gLL3*hLN0+*iNL0+^ab^ac^ad^ae^bf^cf^dg^gc^dh^eh^bi,5,3",8.17099,7090.938,85.54408
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN2+*gLL1++^ab^ac^ad^ae^cf^eg,5,3",9.694078,3719.388,20.32657
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*hLN3*iNL3^ab^ac^ad^ae^cf^eg^dh^bi,5,3",13.55591,3790.603,5.210232
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fNN3*gLL3*hLN3*iNL3^ab^ac^ad^ae^cf^eg^dh^bi,5,3",13.55591,3790.603,5.210232
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3",24.61718,6582.201,22.81684
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3",24.61718,6582.201,22.81684
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3",24.61718,6582.201,22.81684
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",9.999299,3470.2,20.00051
"*aMM0+++++*bNM2+++*cMN2+++*dLM2+++*eML2+++*fNL4*gOL4^ab^ac^ad^ae^bf^fg,5,3",-0.1020728,3470.2,0.001570646
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",9.999299,3470.2,20.00051
"*aMM0+++++*bNM4+++*cMN4+++*dLM1+++*eML2+++*fOM1+++++++*gMO2+++++++*hKM1+*iMK2+^ab^ac^ad^ae^bf^cg^dh^ei,5,3",-0.0258004,4544.076,0.6775124
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,51,3",11.24591,5619.001,26.55558
"*aMM0*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0*kLN0^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk,32,3",15.34248,5619.001,28.79476
"*aMM0+++++++*bNM2+*cMN1+*dLM2+*eML1+*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL3++*kLN3++*lLL0-*mNN0-^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^el^dl^bm^ci,30,3",31.09,7079.227,19.6094
"*aMM0++++++++*bNMM4*cMN4*dLM4*eML4*fKM2+++*gMK1+++*hMO1++++*iOM2++++*jNN4*kLL4*lLN3+++++++++++++*mNL3+++++++++++++^ab^ac^ad^ae^df^eg^ch^bi^bj^dk^cl^bm^cj^ke^ld^me,10,3",-0.000222,6174.031,4.39801
"*aMM0+++++++*bNM4*cMN4*dLM4*eML4*fKM2+++*gMK1+++*hMO1+++*iOM2+++*jNN4*kLL4*lLN3++++++++++*mNL3++++++++++^ab^ac^ad^ae^df^eg^ch^bi^bj^dk^cl^bm^cj^ke^ld^me,10,3",14.29397,4284.959,9.484368
"*aMM0+++++++*bNM4*cMN4*dLM4*eML4*fKM2++++*gMK1++++*hMO1++++*iOM2++++*jNN4*kLL4*lLN3++++++++++*mNL3++++++++++^ab^ac^ad^ae^df^eg^ch^bi^bj^dk^cl^bm^cj^ke^ld^me,20,3",10.5858,4580.709,10.7497
"*aMM0+++++++++*bNM4*cMN4*dLM4*eML4*fKM2+++*gMK1+++*hMO1++++*iOM2++++*jNN4*kLL4*lLN3+++++++++++++*mNL3+++++++++++++^ab^ac^ad^ae^df^eg^ch^bi^bj^dk^cl^bm^cj^ke^ld^me,10,3",15.97237,5094.965,9.409286
"*aMM0+++++*bNM4+++*cMN4+++*dLM1+++*eML2+++*fNL0*gLN0*hMO2*iOM1^ab^ac^ad^ae^ef^dg^ch^bi,5,3",-0.4039167,6026.075,1.92369
"*aMM0++++++*bNM4+++*cMN4+++*dLM1+++*eML2+++*fNL0*gLN0*hMO2*iOM1^ab^ac^ad^ae^ef^dg^ch^bi,5,3",-0.4123365,6290.499,1.803436
"*aMM0++++++*bNM2+++*cMN1+++*dLM1+++*eML2+++*fNL0*gLN0*hMO2*iOM1^ab^ac^ad^ae^ef^dg^ch^bi,5,3",-1.33e-05,6690.624,4.700638
"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,71,3",8.393025,6043.643,25.11156
"*aMM0--*bNM2+++*cMN1+++*dLM2+++*eML1+++*fLN0+*gNL0+*hOM1+++*iMO2+++*jMK2+++*kKM1+++^ab^ac^ad^ae^df^eg^bh^ci^ej^dk^fc^gb,71,3",8.393025,6043.643,25.11156
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,20,3",31.24158,6582.201,23.80566
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,5,3",45.54735,6582.201,26.21708
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",9.999299,3470.2,20.00051
"*aMM0+++++*bNM4+++*cMN4+++*dLM2+++*eML1+++*fNN2^ab^ac^ad^ae^bf,5,3",-0.41721,3148.075,7.924348
"*aMM0+++++*bNM1+++*cMN3+++*dLM1+++*eML3+++*fNN0^ab^ac^ad^ae^bf,5,3",-0.5103793,4658.721,6.706796
"*aMM0+++++*bNM0+++*cMN0+++*dLM1+++*eML2+++*fNN0*gON1*hMO1*iNO2*jOM2*kOL1*lNL1*mLN2*nLO2^ab^ac^ad^ae^bf^fg^ch^cf^fi^hi^gj^bj^jk^el^bl^lk^dm^hn^cm^mn,9,3",-0.2518212,9080.794,3.862769
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++^ab^ac^ad^ae,5,3",9.999299,3470.2,20.00051
"*aMM0+++++*bNM1+++*cMN1+++*dLM2+++*eML2+++^ab^ac^ad^ae,5,3",10.06984,3470.2,20.24979
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM4*gMK4*hMO4*iLN0*jNL0*kKM4^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb,10,3",41.50284,6270.201,24.87362
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM3*gMK4*hMO3*iLN0*jNL0*kKM4^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb,5,3",-1.005629,6430.402,57.62404
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM4*gMK4*hMO4*iLN0*jNL0*kKM4^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb,10,3",41.50284,6270.201,24.87362
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fOM1*gMK2*hMO2*iLN0*jNL0*kKM1*lLL3*mNN3*nNO1*oON2^ab^ac^ad^ae^bf^eg^ch^di^ej^dk^ic^jb^el^ld^bm^cm^mn^mo^hn^fo,15,3",0.03165326,6898.402,13.17539
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3",24.61718,6582.201,22.81684
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,30,3",24.61718,6582.201,22.81684
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,25,3",27.7927,6582.201,23.34872
"*aMM0+++++*bNM2+++*cMN1+++*dLM2+++*eML1+++*fMO1*gOM2*hKM2*iLN0*jMK1*kNL0^ab^ac^ad^ae^cf^bg^dh^di^ej^bk^ci^ke,25,3",27.7927,6582.201,23.34872
"*aMM0+*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+*lMP1+++++*mPM2+++++*nJM2+++++*oMJ1+++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",6.416203,7801.18,21.84567
"*aMM0+++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++++++*kLN0++++++*lMP1++++*mPM2++++*nJM2++++*oMJ1++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",12.66989,14150.42,16.57192
"*aMM0+++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++++*kLN0+++++*lMP1+++*mPM1+++*nJM2+++*oMJ1+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",7.689331,13325.82,16.33268
"*aMM0+++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++++++*kLN0++++++*lMP1++++*mPM2++++*nJM2++++*oMJ1++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",12.66989,14150.42,16.57192
"*aMM0+++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++++*kLN0+++++*lMP1+++*mPM2+++*nJM2+++*oMJ1+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",20.86181,13325.82,9.166925
"*aMM0+++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++++*kLN0+++++*lMP1+++*mPM2+++*nJM2+++*oMJ1+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",20.86181,13325.82,9.166925
"*aMM0++++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++++*kLN0+++++*lMP1+++*mPM2+++*nJM2+++*oMJ1+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",18.59822,13799.88,15.45261
"*aMM0+++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++++*kLN0+++++*lMP1+++*mPM2+++*nJM2+++*oMJ1+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",20.86181,13325.82,9.166925
"*aMM0+++++++++++++++*bNM2+++++*cMN1+++++*dLM2+++++*eML1+++++*fMO4+++*gKM4+++*hMK4+++*iOM4++++*jNL0*kLN0*lMP1++++++*mPM2++++++*nJM2++++++*oMJ1++++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",-0.6317753,12433.17,81.5089
"*aMM0++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++++*kLN0+++++*lMP1+++*mPM2+++*nJM2+++*oMJ1+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",20.56623,12043.4,11.61334
"*aMM0+++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++++++*kLN0++++++*lMP1++++*mPM2++++*nJM2++++*oMJ1++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",12.66989,14150.42,16.57192
"*aMM0+++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++++++*kLN0++++++*lMP1++++*mPM2++++*nJM2++++*oMJ1++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",12.66989,14150.42,16.57192
"*aMM0+++++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+*lMP1+++*mPM1+++*nJM2+++*oMJ1+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",7.355448,12523.13,14.0413
"*aMM0+++++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++++++*kLN0++++++*lMP1++++*mPM2++++*nJM2++++*oMJ1++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",6.951801,15122.84,13.887
"*aMM0++++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++++++*kLN0++++++*lMP1++++*mPM2++++*nJM2++++*oMJ1++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",9.027957,14624.48,15.14785
"*aMM0++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++++*kLN0+++++*lMP1+++*mPM2+++*nJM2+++*oMJ1+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",20.56623,12043.4,11.61334
"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++++*kLN0+++++*lMP1+++*mPM2+++*nJM2+++*oMJ1+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",20.30107,11298.84,13.50209
"*aMM0+++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++++*kLN0+++++*lMP1+++*mPM2+++*nJM2+++*oMJ1+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",20.86181,13325.82,9.166925
"*aMM0+++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++++++*kLN0++++++*lMP1++++*mPM2++++*nJM2++++*oMJ1++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",12.66989,14150.42,16.57192
"*aMM0+++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++*lMP1++++*mPM2++++*nJM2++++*oMJ1++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",16.31017,12241.62,9.276978
"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+*lMP1+++*mPM1+++*nJM2+++*oMJ1+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",12.73882,9523.724,14.76067
"*aMM0++++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++++++*kLN0++++++*lMP1++++*mPM2++++*nJM2++++*oMJ1++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",9.027957,14624.48,15.14785
"*aMM0++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++*kLN0++*lMP1++++*mPM2++++*nJM2++++*oMJ1++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,60,3",20.19102,10214.64,14.79589
"*aMM0++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+*lMP1+++++*mPM2+++++*nJM2+++++*oMJ1+++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,70,3",8.890351,7998.764,23.49023
"*aMM0++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+*kLN0+*lMP1+++++*mPM2+++++*nJM2+++++*oMJ1+++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",7.364955,7998.764,21.20724
"*aMM0+++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0++++++*kLN0++++++*lMP1++++*mPM2++++*nJM2++++*oMJ1++++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",12.66989,14150.42,16.57192
"*aMM0+++++++++++++++*bNM2++*cMN1++*dLM2++*eML1++*fMO1+++*gKM2+++*hMK1+++*iOM2+++*jNL0+++++*kLN0+++++*lMP1+++*mPM2+++*nJM2+++*oMJ1+++^ab^ac^ad^ae^cf^dg^eh^bi^ej^dk^kc^fl^im^gn^ho^jb,99,3",20.86181,13325.82,9.166925
